,rowname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,entrez,symbol,diffexpressed
28718327,AT2G34925,16.6857553916893,-2.15813225386167,0.486620849965842,-4.43493585203585,9.2099708828178e-06,0.00010124074280319,28718327,CLE42,DOWN
818104,AT2G35370,2323.29217359925,-1.23177904906243,0.273507799670555,-4.5036340848273,6.68011870997048e-06,7.63655085946756e-05,818104,GDCH,DOWN
818109,AT2G35430,28.7218517342241,-1.27818028679879,0.3172396473397,-4.02906855280328,5.59982882452252e-05,0.000467749723430101,818109,AtC3H28,DOWN
818127,AT2G35605,98.8294391549468,-1.09983095797536,0.253451565958677,-4.33941275452478,1.4286397027923e-05,0.000145500931573169,818127,SWIB6,DOWN
818148,AT2G35760,114.166563480199,-1.3003193100024,0.519260334103363,-2.50417608394398,0.0122736933323874,0.0412600626307283,818148,CASPL2B2,DOWN
818168,AT2G35950,10.6178279864457,-1.46777792294257,0.535675919911347,-2.74004835458252,0.00614301459158613,0.0236581238528061,818168,EDA12,DOWN
818169,AT2G35960,501.478863044454,-1.47839096621811,0.453935226095856,-3.25683243165166,0.00112662920749573,0.00587698050384787,818169,NHL12,DOWN
818178,AT2G36050,174.767918171128,-2.06782300038357,0.517238034101906,-3.99781698956842,6.39293472888149e-05,0.000524115962569894,818178,ATOFP15,DOWN
3768574,AT2G36120,443.548956409803,-1.75078201194989,0.234243687252822,-7.47419079883356,7.76803650559843e-14,5.84034389699071e-12,3768574,DOT1,DOWN
818234,AT2G36620,1415.26886228201,-1.27445576077068,0.26090311885394,-4.88478545741016,1.03541534043582e-06,1.52569662437864e-05,818234,eL24z,DOWN
818293,AT2G37170,2052.6667267403,-1.23178994900596,0.277634048652607,-4.43673949569224,9.13317103375222e-06,0.000100496815535728,818293,PIP2;2,DOWN
818310,AT2G37330,51.4880554306682,-1.04258566521834,0.2177171300927,-4.78871673889155,1.67851211274663e-06,2.32699454573288e-05,818310,ALS3,DOWN
818314,AT2G37380,29.2609423300726,-1.32827864127055,0.437103878899777,-3.03881687029163,0.00237509182808097,0.0108414624701193,818314,MAKR3,DOWN
818315,AT2G37390,22.6944688106958,-1.73681104038708,0.447326497316938,-3.88264735222364,0.000103325364053519,0.000785964932574229,818315,AtHMP21,DOWN
818323,AT2G37460,321.456965434528,-1.33849258334583,0.48128394344046,-2.78108713492,0.00541771935785821,0.0213852828068811,818323,UMAMIT12,DOWN
818392,AT2G38140,2164.26469443373,-1.59783200309061,0.135101632535311,-11.8268889361717,2.83453887516618e-32,1.95131427753237e-29,818392,bTHXc,DOWN
818430,AT2G38480,67.806302574569,-1.30490382620663,0.331358244535725,-3.93804544696017,8.21480377463964e-05,0.00065141797102785,818430,CASPL4B1,DOWN
818436,AT2G38540,6313.95290730624,-1.7470440661257,0.22615336354455,-7.72504126732366,1.11817112413628e-14,9.69771326519612e-13,818436,ATLTP1,DOWN
818532,AT2G39470,1246.87720652434,-1.05578007999024,0.278814309873237,-3.78667823925626,0.000152674591955183,0.00109090774770701,818532,PnsL1,DOWN
818554,AT2G39705,83.9424233244723,-1.88737672054029,0.384660185486957,-4.90660794059302,9.26650014779473e-07,1.37833714892485e-05,818554,DVL11,DOWN
818558,AT2G39730,74985.331814524,-1.15055639355334,0.385326615357504,-2.98592505084513,0.00282721926370612,0.0125490254201455,818558,RCA,DOWN
818575,AT2G39880,20.0166654721907,-1.575852448352,0.392484705081758,-4.01506715535256,5.94288709229437e-05,0.000493091750493984,818575,AtMYB25,DOWN
818599,AT2G40100,80.4896468673612,-1.17088989074912,0.357320366133605,-3.27686301068915,0.00104967283602185,0.00553850129454496,818599,LHCB4.3,DOWN
818626,AT2G40330,27.9474343239417,-1.33735534943721,0.501985736780215,-2.66413017631763,0.00771876864972535,0.0284437528579458,818626,PYL6,DOWN
818642,AT2G40475,166.974344600258,-1.05384160244198,0.427691039206333,-2.46402544322087,0.0137386358544907,0.045232163987233,818642,ASG8,DOWN
818654,AT2G40590,813.749274426041,-1.07671810383797,0.237294811826595,-4.53747005907906,5.69331104482581e-06,6.62185580815564e-05,818654,eS26y,DOWN
818656,AT2G40610,935.193412382428,-1.73840753423055,0.490062312884751,-3.54731936842362,0.000389172516033849,0.00242177439426826,818656,ATEXP8,DOWN
818662,AT2G40670,73.4106720504109,-1.50861678459112,0.314143521714095,-4.80231703127122,1.56840111558518e-06,2.1936703603318e-05,818662,ARR16,DOWN
818697,AT2G40970,105.17986476078,-1.53374370648001,0.260510917485571,-5.88744503026427,3.92211558153813e-09,1.1691513416198e-07,818697,MYBC1,DOWN
818708,AT2G41090,12063.8037491438,-1.13488820686436,0.401648687471582,-2.8255742948112,0.00471959416625345,0.0190557074575508,818708,CML10,DOWN
818725,AT2G41260,17.5368031104724,-1.93138357083246,0.759623725614515,-2.54255298472941,0.0110045915102186,0.0378013638513339,818725,ATM17,DOWN
818727,AT2G41280,3.24102675305795,-2.26004607694526,0.816798326429609,-2.76695728163938,0.00565821689012967,0.0221197621779355,818727,ATM10,DOWN
818746,AT2G41480,3.60386640087731,-2.83459451302117,1.02136366624679,-2.77530384788158,0.00551501560394327,0.0216869472936927,818746,AtPRX25,DOWN
818794,AT2G41940,550.644907079621,-1.04870941852735,0.184508774165412,-5.68379158807475,1.31740807329634e-08,3.42634975757322e-07,818794,ZFP8,DOWN
818854,AT2G42540,15045.5785623908,-1.33911891980762,0.526891371433409,-2.54154649783796,0.0110363265572709,0.0378867442309677,818854,AtCOR15A,DOWN
818861,AT2G42610,457.851417743185,-1.43849034848565,0.337691898939824,-4.25977156396633,2.0463593662023e-05,0.000197197071207658,818861,LSH10,DOWN
818874,AT2G42740,108.077136985413,-1.03165932282698,0.226266231338362,-4.55949311006209,5.1277239115097e-06,6.03733992766687e-05,818874,RPL16A,DOWN
818880,AT2G42800,17.6583532572091,-1.16661046229484,0.472309932053993,-2.47001043831846,0.0135109109645529,0.0445957233500352,818880,AtRLP29,DOWN
818887,AT2G42870,139.403473286957,-2.79150799260517,0.485646954346048,-5.74801914770391,9.02950158364631e-09,2.46787705193728e-07,818887,HLH1,DOWN
818905,AT2G43030,3109.9313680989,-1.47967553964466,0.180301451618576,-8.20667568875091,2.27396708737872e-16,2.62268172606627e-14,818905,PRPL3,DOWN
818912,AT2G43100,590.029779329084,-2.72380747889167,0.395508227130798,-6.88685415889184,5.70396443005783e-12,3.1334821054799e-10,818912,ATLEUD1,DOWN
818959,AT2G43570,8715.07659571864,-1.32715328460114,0.267961908596513,-4.95276844217257,7.31650204202741e-07,1.12317228908587e-05,818959,CHI,DOWN
819038,AT2G44300,36.4901252875844,-1.53100105366634,0.440570677663118,-3.47504073985837,0.000510775772770529,0.00301255140518393,819038,LTPG14,DOWN
819082,AT2G44740,153.770234442772,-1.7949698105849,0.3313849398994,-5.41657026155084,6.07531231992389e-08,1.29995164644411e-06,819082,CYCP4;1,DOWN
819083,AT2G44745,16.1748571804741,-2.25493732326953,0.426924236919024,-5.2818208203467,1.27906261783697e-07,2.48250840602031e-06,819083,AtWRKY12,DOWN
819086,AT2G44770,293.139138370393,-1.04758689176597,0.132422978579955,-7.91091472945118,2.555044988763e-15,2.58188468153487e-13,819086,ELMOD_B,DOWN
819095,AT2G44860,445.24655274679,-1.05917443853222,0.181324325100489,-5.84132569055605,5.17870464473773e-09,1.50503541713625e-07,819095,eL24x,DOWN
819119,AT2G45120,6.53651820039909,-1.49078972144292,0.581484376887557,-2.56376573593,0.010354340469775,0.0361196779427827,819119,ZAT4,DOWN
819126,AT2G45180,15937.8755815345,-1.98913714346885,0.306816188957811,-6.48315576249583,8.98236785509364e-11,3.87985453882074e-09,819126,DRN1,DOWN
819127,AT2G45190,366.499622209839,-1.51570935442276,0.248735580959405,-6.09365716226234,1.10359881961742e-09,3.78678791236014e-08,819127,AFO,DOWN
819153,AT2G45450,146.186105330047,-1.17492477812618,0.271292209192672,-4.33084599673021,1.48537545205826e-05,0.000150512124348627,819153,ZPR1,DOWN
819155,AT2G45470,1380.31167297297,-1.50222114850783,0.298299749913575,-5.03594504837184,4.7549696704007e-07,7.80289041491796e-06,819155,AGP8,DOWN
819219,AT2G46110,48.3476940520687,-1.72570043794402,0.33996870659231,-5.07605672075424,3.85348303117263e-07,6.50485652825302e-06,819219,KPHMT1,DOWN
819276,AT2G46640,124.524200735889,-1.20295461382712,0.258692055912755,-4.65014130249453,3.31707686180734e-06,4.1971215501869e-05,819276,TAC1,DOWN
819277,AT2G46650,544.200569271471,-1.05583911784641,0.268560377157647,-3.93147764022771,8.44253495171251e-05,0.000666119636286801,819277,ATCB5-C,DOWN
819281,AT2G46690,195.282805586184,-1.9205720360341,0.277304683283064,-6.92585503171485,4.33350061100795e-12,2.44590924032119e-10,819281,SAUR32,DOWN
819284,AT2G46720,21.8097080915971,-1.31253344975754,0.406745408536476,-3.2269164499735,0.00125131992388004,0.0064053049596112,819284,HIC,DOWN
819295,AT2G46820,12400.6866667433,-1.40984831241077,0.206229153117824,-6.83631916776228,8.1253809023977e-12,4.29242244361916e-10,819295,CURT1B,DOWN
819340,AT2G47270,33.884783372368,-2.00970843758423,0.424336857497678,-4.73611566394566,2.17853286426534e-06,2.92984740335172e-05,819340,UPB1,DOWN
819369,AT2G47560,9.94737374730485,-4.40045244300326,1.03153475261753,-4.26592747538275,1.99073446088207e-05,0.000192748144116139,819369,ATL64,DOWN
819372,AT2G47590,1065.35512629491,-1.22586009515936,0.244865278934295,-5.00626344614704,5.54967892520866e-07,8.85418372284433e-06,819372,PHR2,DOWN
819386,AT2G47730,5471.64980341031,-1.08308746504808,0.300654271864618,-3.60243497732767,0.000315250271439102,0.0020288192315314,819386,ATGSTF5,DOWN
819390,AT2G47780,10.645718461809,-1.75064198438984,0.548928647311725,-3.18919770896141,0.00142668265767803,0.00711795892719434,819390,LDAP2,DOWN
819425,AT2G48130,7.62572352448414,-2.23404064595336,0.649347327928894,-3.44044019258365,0.00058076877612411,0.00336591377711608,819425,LTPG15,DOWN
819426,AT2G48140,7.93898080100189,-2.20066067756994,0.581442314124689,-3.78483062568785,0.000153813297755333,0.00109797574084648,819426,EDA4,DOWN
821143,AT3G01440,259.704183071985,-2.05003227087135,0.487029794375332,-4.20925433011903,2.5621485663672e-05,0.000238908661626343,821143,PnsL3,DOWN
821134,AT3G01500,12789.1229838184,-1.90123784698079,0.433806496959792,-4.38268642886878,1.17224778565123e-05,0.000123347850495966,821134,ATBCA1,DOWN
820386,AT3G02240,8.45038277683108,-1.97818116430713,0.604379267777489,-3.27307912394412,0.00106382692708226,0.00560378846884149,820386,GLV4,DOWN
821224,AT3G03220,106.958012612416,-1.023062197022,0.251878113950612,-4.06173518205158,4.87093135585262e-05,0.000416382409150475,821224,ATEXP13,DOWN
821251,AT3G03450,44.9348826548084,-1.26171468066005,0.358763847223925,-3.5168389747826,0.000436718631894794,0.00265497458352528,821251,RGL2,DOWN
28718697,AT3G03820,77.8740520337858,-1.46403211474507,0.511732885338674,-2.86093029525774,0.0042239991141079,0.0174251828623002,28718697,SAUR29,DOWN
819595,AT3G04400,3546.42641127598,-1.03350562987992,0.205011391435352,-5.04121074757852,4.62595671926888e-07,7.62763477311184e-06,819595,emb2171,DOWN
819608,AT3G04520,254.113476947753,-1.18273890428846,0.147312365917008,-8.02878222018904,9.84449303049828e-16,1.05273949984877e-13,819608,THA2,DOWN
819652,AT3G04920,1292.60496502192,-1.02036929287613,0.203064459479919,-5.0248541546338,5.03815262669392e-07,8.17873723017246e-06,819652,eS24z,DOWN
819708,AT3G05430,36.8419927392039,-1.1074075624042,0.284813284006313,-3.88818789217589,0.000100995432554868,0.000771705995057642,819708,PDP4,DOWN
819721,AT3G05550,5.12960956642118,-1.41901245543915,0.503996694069838,-2.81551937172532,0.00486984609059617,0.0195548376831467,819721,AtHIGD3,DOWN
819773,AT3G06020,29.4617502618769,-2.09870293851412,0.540821929827898,-3.88058032184822,0.000104207522509926,0.000791854954595087,819773,FAF4,DOWN
819853,AT3G06680,356.02964447689,-1.96201575648256,0.288912856079504,-6.79102959662912,1.11336079553288e-11,5.69053943498696e-10,819853,eL29y,DOWN
819855,AT3G06700,1813.34176160905,-1.35939597243191,0.254131389821861,-5.34918560585848,8.83508971761781e-08,1.80021385578457e-06,819855,eL29z,DOWN
819899,AT3G07130,20.6791641009862,-1.52094010160138,0.368534934366687,-4.12699030612946,3.67541880779202e-05,0.000326343413610844,819899,ATPAP15,DOWN
820000,AT3G08520,613.860962504745,-1.67854446401008,0.236297609331252,-7.10351860418964,1.21619967615919e-12,7.50466741347643e-11,820000,eL41x,DOWN
820024,AT3G08770,186.978080607369,-1.69189118412192,0.210789539139727,-8.02644756958463,1.00335685178076e-15,1.06777526994581e-13,820024,AtLtpI-6,DOWN
820041,AT3G08920,524.80011406242,-1.23257077508944,0.170297470937869,-7.23775149625756,4.56184302802455e-13,3.12089565417244e-11,820041,STR10,DOWN
820043,AT3G08940,24611.6742889919,-1.28887859441753,0.292309074053411,-4.40930066434416,1.037049637421e-05,0.000111168693249378,820043,LHCB4.2,DOWN
820098,AT3G09390,9281.70404793657,-1.13713857244238,0.468836004133928,-2.42545061048157,0.0152893959844522,0.0492340453356962,820098,ATMT-1,DOWN
820144,AT3G09860,979.727373761513,-1.27838349030838,0.185370141372026,-6.89638299267812,5.33432622696044e-12,2.95250935813346e-10,820144,TIC12,DOWN
820159,AT3G09980,999.311820803211,-1.43369057680037,0.143107985352748,-10.01824303002,1.26735812435512e-23,4.05639347108924e-21,820159,ACIP1,DOWN
820163,AT3G10020,2030.11608816354,-1.04161422893822,0.328443469771691,-3.17136531794124,0.0015172420544778,0.00748060098882976,820163,HUP26,DOWN
820216,AT3G10520,684.130479045892,-2.11742987520944,0.282483492646881,-7.49576499274007,6.59127948100313e-14,5.00687226506958e-12,820216,AHB2,DOWN
820230,AT3G10610,354.079970311048,-1.23385951526125,0.286232804334807,-4.31068520650065,1.62749452869674e-05,0.000163061287733835,820230,eS17x,DOWN
820261,AT3G10910,20.1586607128758,-1.92991049529067,0.504263093822811,-3.82718965344073,0.000129614648273878,0.0009498606409931,820261,ATL72,DOWN
820264,AT3G10930,297.428211293652,-1.45689226507484,0.54322276623117,-2.68194257612328,0.00731960229412378,0.0272924033407672,820264,IDL7,DOWN
820280,AT3G11090,193.647815587348,-1.35366717790589,0.377560339331693,-3.58530024711274,0.000336690626436476,0.00214301005772006,820280,LBD21,DOWN
820282,AT3G11110,81.4371930931624,-1.99786468293374,0.391407453974836,-5.10430923745817,3.3200498822946e-07,5.67814905572046e-06,820282,ATL66,DOWN
820283,AT3G11120,635.027873677307,-2.1424699291278,0.280575618974592,-7.63598040684291,2.24108405845524e-14,1.84212092252651e-12,820283,eL41w,DOWN
820323,AT3G11500,250.002344000378,-1.30255292226884,0.115748804594648,-11.2532732137525,2.23153969707911e-29,1.11724063606718e-26,820323,SmGb,DOWN
820335,AT3G11630,5391.37973133226,-1.3826137826772,0.161578760361629,-8.55690302105781,1.15939985789937e-17,1.70269463131102e-15,820335,2CPA,DOWN
820383,AT3G12090,42.5803015556289,-1.47520593003104,0.313361856930975,-4.70767547932928,2.50557564772883e-06,3.3051093379532e-05,820383,TET6,DOWN
820441,AT3G12610,452.919094751646,-1.44895339745887,0.263099057435582,-5.50725423185383,3.64473721109997e-08,8.36353291909595e-07,820441,DRT100,DOWN
820457,AT3G12750,41.2114266187786,-1.77373914792377,0.316746719281945,-5.59986588636115,2.14517702201863e-08,5.18780416056347e-07,820457,AtZIP1,DOWN
820472,AT3G12890,10.8350299304526,-1.42895438835703,0.479106743869326,-2.98253866521814,0.00285868537008022,0.0126635909441294,820472,ASML2,DOWN
820500,AT3G13120,2582.91932786478,-1.45158726841796,0.157121061442215,-9.23865492693233,2.49615244320112e-20,5.33861574478421e-18,820500,PRPS10,DOWN
820507,AT3G13175,38.7207476417325,-1.07069047048519,0.410544101913123,-2.60797918054554,0.00910784937321042,0.0325078174910636,820507,PRCE1,DOWN
5007997,AT3G13437,84.2604258211811,-1.32947083692534,0.3802516941909,-3.49629168583769,0.000471772691319701,0.0028240979937722,5007997,AtEWR1,DOWN
820573,AT3G13672,28.8767468777393,-1.46754891342757,0.398555886170553,-3.6821659504975,0.000231260786883102,0.00155132854307587,820573,SINA2,DOWN
820582,AT3G13730,31.9116169589058,-1.02752640394432,0.302495717017362,-3.3968295950628,0.000681714048425282,0.00385261128085185,820582,CYP90D1,DOWN
820583,AT3G13740,397.715342703973,-1.22090926210288,0.18492942712342,-6.60202803358093,4.05570792931083e-11,1.869104392778e-09,820583,RNC4,DOWN
820639,AT3G14210,8325.9293694406,-1.50390114891938,0.307979742305414,-4.88311710913768,1.04421810533809e-06,1.53558615770979e-05,820639,ESM1,DOWN
820750,AT3G15190,1697.51848176993,-1.2790963800555,0.167916792638792,-7.6174417099961,2.58752692613214e-14,2.08031498743668e-12,820750,bS20c,DOWN
820771,AT3G15353,2841.80557000867,-3.11306956302046,0.179662723839137,-17.3272980421235,2.92763387602069e-67,1.61232116637149e-63,820771,ATMT3,DOWN
820793,AT3G15540,132.137572336676,-1.41117631626161,0.3149309602862,-4.48090691045166,7.4326527004485e-06,8.39661058144513e-05,820793,IAA19,DOWN
820844,AT3G15990,45.40918459109,-1.03672863120285,0.427694706257794,-2.42399219825264,0.0153509352689911,0.0493600573698154,820844,SPDT,DOWN
820853,AT3G16080,835.267361173148,-1.13101349065855,0.246050323359756,-4.59667548985446,4.29285421871875e-06,5.19600470242611e-05,820853,eL37x,DOWN
820859,AT3G16140,5977.84731600683,-1.86990472320834,0.18339534691456,-10.1960314406422,2.06540350034345e-24,7.45881536214194e-22,820859,PSAH-1,DOWN
820870,AT3G16240,5478.58991335612,-1.09483409475652,0.42436925523966,-2.57990907974288,0.00988263306903017,0.034749325439372,820870,AQP1,DOWN
820871,AT3G16250,447.659755390196,-1.86940011029858,0.347336969115538,-5.38209369149167,7.36244242361245e-08,1.53441101371579e-06,820871,NDF4,DOWN
820874,AT3G16280,16.5185475734404,-1.7274236594212,0.426502396015808,-4.05020856988848,5.11720029306758e-05,0.000433231380691721,820874,ERF036,DOWN
820884,AT3G16370,2934.14976481059,-1.55961289639517,0.190224621867137,-8.19879614472034,2.42806271739958e-16,2.78582258341642e-14,820884,GGL19,DOWN
820898,AT3G16500,317.860713639857,-1.21577261618244,0.183922856992012,-6.61023124621886,3.83720144743066e-11,1.79088370096292e-09,820898,IAA26,DOWN
820907,AT3G16570,597.4979080115,-1.25947168909008,0.306909401164043,-4.10372469632134,4.06551217390816e-05,0.000357236408771531,820907,ATRALF23,DOWN
820975,AT3G17180,2.66606815921166,-2.37768326906273,0.771499227230579,-3.08189974162101,0.00205684101220279,0.0096610129334361,820975,scpl33,DOWN
821356,AT3G18280,207.068322448275,-2.68231228220319,0.258282567120771,-10.3851851563368,2.89606828861284e-25,1.09995669534228e-22,821356,AtTED4,DOWN
821379,AT3G18490,5087.07990544833,-1.00261953532683,0.271033459043779,-3.6992463545428,0.000216240627855888,0.00146706645858865,821379,ASPG1,DOWN
821409,AT3G18773,71.8568515043666,-1.57312432523789,0.360759492036837,-4.36059025462111,1.2971206464795e-05,0.000134568512378212,821409,ATL77,DOWN
821429,AT3G18960,26.7973159948617,-1.82623251115203,0.454597023477651,-4.01725576023665,5.88798096195662e-05,0.000488904382250065,821429,REM7,DOWN
821479,AT3G19450,1233.19029471081,-1.20460772004626,0.41359539646121,-2.91252690516645,0.00358517313621155,0.0152266157073379,821479,ATCAD4,DOWN
5008013,AT3G19508,18.1952416239736,-1.24429949054762,0.34291681233849,-3.62857534473808,0.000284989579480083,0.0018535681861136,5008013,SDHAF3,DOWN
821508,AT3G19710,1219.19795496533,-1.73058438650878,0.317062378538394,-5.45818269101018,4.81032578227448e-08,1.06499162470075e-06,821508,BCAT4,DOWN
821604,AT3G20570,53.0759185043761,-1.2944534370088,0.236662360230347,-5.46962109119883,4.50998706959578e-08,1.0065907310651e-06,821604,AtENODL9,DOWN
7922426,AT3G20898,17.4243762465525,-1.46223838583244,0.347904404951987,-4.20298899645791,2.63413398175038e-05,0.00024381234236966,7922426,SMR13,DOWN
821657,AT3G21055,10605.6628498381,-1.95633320999152,0.142188652833595,-13.7587154178966,4.5147763577988e-43,5.85035343446763e-40,821657,PSBTN,DOWN
821681,AT3G21270,191.885645690757,-1.26361064183117,0.223085673137903,-5.6642393214111,1.47678177243828e-08,3.74792922408329e-07,821681,ADOF2,DOWN
5008019,AT3G21460,55.4249193069367,-3.63555290956312,0.549812786423631,-6.61234696488474,3.78274096384062e-11,1.7692144520689e-09,5008019,ROXY3,DOWN
821705,AT3G21510,33.5886661359915,-1.12322232228538,0.315222296656645,-3.5632705370104,0.0003662628637696,0.00229934586092349,821705,AHP1,DOWN
821788,AT3G22231,7389.92219243161,-1.96172524824053,0.557287788903723,-3.52012961220552,0.000431335962127168,0.00263064781553139,821788,PCC1,DOWN
821791,AT3G22235,11574.7746518311,-1.46367887380065,0.530860283801733,-2.75718285669927,0.00583017382313266,0.0226873165783058,821791,AthCYSTM8,DOWN
821794,AT3G22240,20.4553764950676,-1.29215681832178,0.49717962266402,-2.59897381030634,0.009350290671465,0.0332489997097179,821794,AthCYSTM9,DOWN
821826,AT3G22550,74.000632398628,-1.58505435232675,0.471682246865947,-3.36042826046244,0.000778217383714661,0.00430521113657717,821826,FLZ8,DOWN
821845,AT3G22740,265.557098401052,-1.67016447418034,0.340032125639891,-4.91178435283823,9.02512825086008e-07,1.34698204768426e-05,821845,HMT3,DOWN
821865,AT3G22930,53.7245174758936,-1.79032890676759,0.457485949185554,-3.91340741711269,9.10028012458106e-05,0.000709377462365167,821865,AtCML11,DOWN
821893,AT3G23170,265.489077802425,-1.22848985756246,0.446966215675061,-2.74850719020688,0.00598673218293298,0.0231574579908394,821893,HUP39,DOWN
821901,AT3G23230,15.8354665422068,-1.49114966086733,0.571116525471646,-2.6109376884794,0.00902943443488329,0.0323219712652005,821901,AtERF98,DOWN
821902,AT3G23240,38.7857620930295,-1.13671104158842,0.356384241869834,-3.18956594608241,0.00142486625579023,0.0071128432257223,821902,AtERF#092,DOWN
821908,AT3G23290,226.022730575718,-1.13592382492893,0.299288445703407,-3.79541489568437,0.000147396751695146,0.0010590355652617,821908,LSH4,DOWN
821913,AT3G23325,209.810135784487,-1.11203507414214,0.161952534301962,-6.86642588790082,6.58303506140206e-12,3.56308794515052e-10,821913,SF3B5A,DOWN
821920,AT3G23390,1293.86414152325,-1.41802511642409,0.249275610452916,-5.68858346730208,1.28097497241413e-08,3.35137739516757e-07,821920,eL42z,DOWN
821924,AT3G23430,168.611745088359,-1.29621723520938,0.378079924943075,-3.42842121385985,0.000607102719641317,0.00348962169524801,821924,ATPHO1,DOWN
3768908,AT3G23450,467.069893558455,-1.24217826028487,0.457274369978425,-2.71648345465651,0.00659794929246824,0.0250726625778477,3768908,KRATOS,DOWN
821963,AT3G23805,142.045262183598,-1.78503235735305,0.269031563078733,-6.63502949960802,3.24437643052807e-11,1.55033337067468e-09,821963,RALFL24,DOWN
822032,AT3G24420,203.64500155952,-2.46908778182812,0.681870581098143,-3.6210504607072,0.000293409275084233,0.00190321651711201,822032,DLK2,DOWN
822035,AT3G24450,12.3694788316637,-3.19899270716661,0.564019197423444,-5.6717798290914,1.41321528710405e-08,3.62011722246331e-07,822035,AtHMP27,DOWN
822075,AT3G24770,189.828973618782,-1.19682541112277,0.214254104941618,-5.58600924565198,2.32346871179523e-08,5.58773932883592e-07,822075,CLE41,DOWN
822112,AT3G25190,46.8633710528618,-2.82456781599864,0.555400636568361,-5.08564022081559,3.66388019601689e-07,6.22294655651935e-06,822112,AtVTL5,DOWN
822160,AT3G25717,360.46053393156,-1.70475979295893,0.425175089799723,-4.00954767543402,6.08351697842757e-05,0.000502488922076419,822160,DVL6,DOWN
822164,AT3G25730,13.5873610161579,-1.66811701308415,0.462612528694443,-3.6058621624274,0.000311118254747216,0.00200398363562176,822164,EDF3,DOWN
822180,AT3G25855,2.87555574216225,-2.61292135943427,0.956715031847249,-2.73113860706169,0.00631159206542633,0.0241595241718986,822180,AtHMP28,DOWN
822189,AT3G25920,3722.44770986861,-1.32952077978843,0.174061005710813,-7.63824599518463,2.20200848055764e-14,1.81678070480166e-12,822189,RPL15,DOWN
822203,AT3G26060,2562.3494647343,-1.9634946554572,0.24434522245112,-8.03573990831758,9.30158680865589e-16,9.99534906379906e-14,822203,ATPRX,DOWN
822335,AT3G27160,2436.11665683322,-1.20264259710453,0.123960990548583,-9.7017827284398,2.96275976525647e-22,8.58771511432037e-20,822335,bS21c,DOWN
822344,AT3G27250,83.7740958922084,-1.96348171968022,0.554125148831173,-3.54339037638308,0.000395017499095804,0.00244915296582648,822344,AITR1,DOWN
822357,AT3G27360,67.5628262278035,-1.33201745272567,0.319945780969651,-4.16325993950838,3.13735854408979e-05,0.000283017491268444,822357,H3.1,DOWN
822391,AT3G27690,13491.5505009544,-2.34009347267693,0.454289082287736,-5.15111096417407,2.58947912943148e-07,4.58550126545387e-06,822391,DEG13,DOWN
822403,AT3G27830,2515.23983377496,-1.34988806183114,0.169895807155393,-7.94538773164942,1.93584311921034e-15,2.01154189023984e-13,822403,bL12cz,DOWN
822418,AT3G27940,15.1836200734148,-1.86485313027618,0.394353579969242,-4.72888601752171,2.25755071850029e-06,3.02319664302996e-05,822418,LBD26,DOWN
822424,AT3G28007,37.5975279212688,-1.62204370398975,0.332618791605689,-4.87658468169963,1.07938362321297e-06,1.58201875154747e-05,822424,AtSWEET4,DOWN
822596,AT3G29370,34.0017939209005,-2.62546322615389,0.601588478496037,-4.36421793302543,1.27578344397108e-05,0.000132754999939721,822596,P1R3,DOWN
822645,AT3G29670,177.9780431896,-1.15849986826079,0.455120909876829,-2.54547713172378,0.0109128511532784,0.0375741166076227,822645,PMAT2,DOWN
822767,AT3G30530,3.84775101146944,-2.2675268909007,0.894310709699777,-2.53550233303358,0.0112286180516696,0.0384390407242004,822767,ATBZIP42,DOWN
822807,AT3G30720,29.0979391086377,-2.06083797148482,0.407792426826536,-5.05364454048932,4.3345799846184e-07,7.20652547027614e-06,822807,DEG6,DOWN
823481,AT3G43720,650.075498109876,-2.16927812728176,0.252442654201129,-8.59315211269101,8.46154015638773e-18,1.25945451422341e-15,823481,LTPG2,DOWN
823515,AT3G43980,228.111024619885,-1.03785615158717,0.247614676914805,-4.19141613299543,2.77218663449365e-05,0.000254346103170598,823515,uS14z,DOWN
823551,AT3G44260,1560.70794588422,-1.07900916730185,0.348534032784819,-3.09585023499847,0.00196249455576954,0.00928717348422068,823551,AtCAF1a,DOWN
823603,AT3G44735,194.012638856376,-1.91480852144311,0.224795970290488,-8.51798419237116,1.62354356583226e-17,2.30742201365928e-15,823603,ATPSK3,DOWN
823623,AT3G44890,1979.01078449309,-1.65307336700629,0.179848371477356,-9.19148365607758,3.87459820922862e-20,8.12890704296165e-18,823623,bL9c,DOWN
823636,AT3G45010,374.891688976598,-1.21419378536534,0.301680932457111,-4.02476144407289,5.70331008335671e-05,0.000475002713898922,823636,scpl48,DOWN
823659,AT3G45230,68.0328876927627,-1.67397966764569,0.314998190429294,-5.31425169574565,1.07096505223504e-07,2.13119143050458e-06,823659,APAP1,DOWN
823703,AT3G45610,18.9814684280391,-1.05585757136219,0.366718398142076,-2.87920534315032,0.00398678655394378,0.0166240622746219,823703,DOF6,DOWN
823710,AT3G45680,12.0767418976929,-1.80805508510868,0.452480978289395,-3.995869819642,6.44571486321051e-05,0.00052765757235847,823710,NPF2.3,DOWN
823744,AT3G46010,1610.37528537228,-1.00598205250372,0.1556912797212,-6.46138983702335,1.03745668486758e-10,4.4205286868371e-09,823744,ADF1,DOWN
