gene_id,haust_IM-206,haust_IM-207,haust_IM-208,haust_IM-209,haust_IM-210,haust_mean,lfc_IM_vs_UM,p_IM_vs_UM,lfc_H_vs_UM,p_H_vs_UM,haustoria_index_LFC,lfc_IT_vs_UT,p_IT_vs_UT,lfc_H_vs_IM,p_H_vs_IM
AT4G20390,0,0,0,NA,NA,0,1.2104839877362,0.00558727977479191,0.703038778088594,0.128470169215527,0.5074452096476059,0.807680517209329,0.0140520311548519,0.50744520964761,0.289720425131125
AT5G63580,0,0,0,NA,NA,0,1.70588779349216,6.54813645368139e-6,1.19866190524249,0.00211501400634926,0.5072258882496699,1.66872392199056,9.16266492099419e-8,0.507225888249669,0.199908628907163
AT1G78290,0,0,0,NA,NA,0,2.57030781065826,1.42858708167551e-5,2.0634622682263,4.47482374340211e-4,0.50684554243196,1.98562737073787,3.95313314939041e-5,0.506845542431962,0.51177213742828
AT2G31570,0,0,0,NA,NA,0,1.86322348879515,1.16824067448891e-11,1.3564805877921,7.33060339734282e-7,0.50674290100305,1.6560121334243,1.13173346409903e-13,0.506742901003051,0.120531950964686
AT5G52760,0,0,0,NA,NA,0,4.77311380807903,1.22158789621272e-46,4.26652728964972,6.1824576097923e-38,0.5065865184293097,4.64198393245206,6.57332838490731e-66,0.506586518429313,0.210592024839475
AT3G61900,0,0,0,NA,NA,0,1.17127930432604,0.0438840651505487,0.66486250450611994,0.267479238128543,0.5064167998199202,1.44382423643221,0.00206254534733695,0.506416799819916,0.475164023616659
AT1G09560,0,0,0,NA,NA,0,3.02714818757962,4.83333042528028e-23,2.52222652449481,1.3071081331238e-16,0.5049216630848097,2.42883131999556,2.11404087375558e-22,0.504921663084817,0.178795976431591
AT1G64060,0,0,0,NA,NA,0,2.59969314114832,3.22151082585072e-23,2.09581072775447,1.06726010498651e-15,0.5038824133938498,2.47489755795034,1.35180054230137e-31,0.503882413393856,0.101746937445055
AT2G18240,0,0,0,NA,NA,0,1.00857190771567,7.02855313561265e-5,0.506298802181594,0.0531727544634287,0.5022731055340761,1.00961522972701,9.80517509116941e-7,0.502273105534079,0.0792874754962887
AT2G15490,76.46571577540308,0,0,NA,NA,25.488571925134362,3.51361013729715,0.00329709296888077,3.01348527815449,0.0110753564885335,0.5001248591426601,0.573143906102709,0.575912445174534,0.500124859142661,0.743165775540546
AT3G56500,0,0,0,NA,NA,0,6.67539313427514,1.75938915166431e-11,6.17669240388131,3.69313036779876e-10,0.4987007303938302,4.47157499760693,6.66503220772666e-15,0.498700730393828,0.159985067199677
AT1G02220,0,0,0,NA,NA,0,5.22439454774122,2.76572945699322e-26,4.72663464950253,4.7661415157308e-22,0.49775989823868994,4.52757253882683,2.21386512418898e-30,0.497759898238685,0.426788346645016
AT4G05590,0,0,0,NA,NA,0,2.34717968196495,2.52262060807482e-33,1.85163532690866,3.02223968592952e-21,0.4955443550562899,2.21228529254504,1.43752413741392e-43,0.495544355056287,0.0217841480949612
AT5G54840,0,0,0,NA,NA,0,2.94505480694637,2.43811141781996e-26,2.44979809142536,9.09179354020823e-19,0.4952567155210099,2.92528629067162,5.54470645475713e-39,0.495256715521004,0.123791577386306
AT1G17030,8.89982170788808,0,0,NA,NA,2.966607235962693,2.04725910022731,0.00207854425986316,1.55347202153413,0.021989978694067,0.49378707869317995,0.174053755312706,0.748249632745195,0.493787078693183,0.493429400850741
AT5G37480,0,0,0,NA,NA,0,1.1708804739389,5.78253695936e-13,0.677220997514543,4.11226520195593e-5,0.49365947642435704,1.16863306026752,1.56289479517908e-18,0.493659476424358,0.0052994800702832
AT3G01070,0,0,0.04136977627082494,NA,NA,0.013789925423608315,1.5376220553263,0.00340844641377935,1.0441833836118,0.0585647150920195,0.49343867171450007,1.18900734928844,0.00190363901400827,0.493438671714496,0.356442933166218
AT4G12290,0,0,0,NA,NA,0,2.01230894790776,2.08431569861322e-4,1.51940736835416,0.00492562287649697,0.4929015795535998,2.13502733873871,9.38981323385853e-7,0.492901579553597,0.478640403444864
AT5G60250,0,0,0,NA,NA,0,1.22562478621317,0.003578946187353,0.732957641815628,0.0985655031298658,0.492667144397542,1.27953905052131,2.41747819247491e-4,0.492667144397544,0.28557125457339
AT2G04900,0,0,0,NA,NA,0,1.11834536954025,1.4854093985347e-11,0.626207905287554,1.98692417439062e-4,0.4921374642526961,0.988784474697386,1.24649628410438e-13,0.492137464252691,0.00681647336142954
AT5G01610,0,0,0,NA,NA,0,2.49774378784541,1.08746062638487e-34,2.00574820684184,1.05337134677469e-22,0.4919955810035699,2.46293762696714,1.93804061819132e-48,0.491995581003576,0.0226470305765513
AT2G36800,0,0,0,NA,NA,0,1.6358227536533,1.06091356748162e-5,1.14400292436147,0.00211352561612043,0.4918198292918301,1.74778867463106,5.85781831096904e-9,0.491819829291834,0.275568609012558
AT4G28400,0,0,0,NA,NA,0,1.59637876057187,1.53364215221037e-9,1.10503655697178,2.92634712532467e-5,0.49134220360009007,1.52356112549506,1.10611645783169e-12,0.491342203600086,0.114471715449571
AT4G13180,0,0,0,NA,NA,0,2.29010273500744,6.0829053904791e-11,1.80065555125338,2.392212379851e-7,0.48944718375405993,2.30968112448834,4.58981134752847e-16,0.48944718375406,0.253972229517067
AT3G17000,0,0,0,NA,NA,0,1.74623640175137,1.96683170641466e-13,1.25888916722535,1.13423774504839e-7,0.48734723452602013,1.4705735389346,2.84152304151822e-14,0.48734723452602,0.0784995779134193
AT5G05530,0,0,0,NA,NA,0,4.21194644185632,2.67159808146725e-4,3.72589027211774,0.00123170152737365,0.4860561697385797,4.35436865871165,5.46135702672203e-6,0.486056169738574,0.580429335390186
AT5G50300,0,0,0,NA,NA,0,2.65012696697042,0.0429342098717961,2.1646799627287,0.110954813589049,0.48544700424172005,1.7223054476629,0.146711816945862,0.485447004241713,0.724165650863701
AT2G02580,0,0,0,NA,NA,0,5.33441760140669,4.21964372942661e-6,4.85319869302008,2.73850459659736e-5,0.48121890838660963,4.39572788865992,6.10734563286665e-6,0.481218908386612,0.606303147117949
AT2G26740,0,0,0,NA,NA,0,1.40147397031567,2.14439991466946e-11,0.921401634994937,1.13154672248399e-5,0.480072335320733,1.19065876709385,2.81106797128954e-12,0.480072335320731,0.0457444007447649
AT1G76130,22.150917530113702,0,0,NA,NA,7.383639176704567,1.26041437873127,0.00115113857539151,0.780608608060535,0.0472107359305544,0.47980577067073504,0.733643196378008,0.0217177392318591,0.479805770670735,0.302982726355303
AT1G02816,0,0,0,NA,NA,0,1.11065380198771,8.52339755155234e-4,0.633168100199775,0.0622245808926928,0.4774857017879349,0.658109813079063,0.0180034668869505,0.477485701787931,0.22539893772389
AT2G17705,0,0,0,NA,NA,0,1.52567951247807,1.32311976644287e-6,1.04959988734122,9.0499900201677e-4,0.47607962513685,1.21667840417104,2.33315053830151e-6,0.476079625136854,0.207249600529596
AT5G45990,0,0,0,NA,NA,0,1.60018859006402,1.41604902384664e-4,1.12467427339131,0.0110557378134956,0.47551431667271005,1.72854201056917,5.16497490224096e-7,0.475514316672716,0.228871471108079
AT3G60140,0,0,0,NA,NA,0,6.1140531618684,6.64356648939271e-9,5.63855158486829,6.13349514486431e-8,0.4755015770001094,5.99510978468703,1.90476101998404e-12,0.475501577000114,0.750908605283689
AT4G21865,0,0,0,NA,NA,0,1.30579475138643,3.9313380738929e-5,0.830548155540306,0.0126214907376851,0.47524659584612405,0.709058892767156,0.00319026402253252,0.475246595846127,0.1515938687826
AT4G21950,0,0,0,NA,NA,0,3.47592193839068,2.72948088781408e-5,3.00136208895894,3.21963332958285e-4,0.4745598494317398,6.33038093119211,2.81141934597016e-14,0.474559849431739,0.329537220755355
AT1G24147,0,0,0,NA,NA,0,2.52684012695279,1.79045449064343e-12,2.0544126497628,7.99637638672957e-9,0.4724274771899899,2.73685088130049,3.73379981671786e-21,0.472427477189989,0.291815070680589
AT5G48290,0,0,0,NA,NA,0,3.33076827612185,8.55785381702193e-14,2.85861366680215,1.76181564637249e-10,0.47215460931969977,2.4671973682822,2.65129699826725e-14,0.472154609319698,0.264782903504439
AT1G77370,0,0,0,NA,NA,0,1.92736966753947,2.81757478515276e-21,1.45637390102254,8.43704686332169e-13,0.47099576651693,1.52975551720355,2.03844069519632e-20,0.470995766516929,0.0439977607876107
AT3G25780,46.27913982290528,0,0,NA,NA,15.426379940968426,1.78590350848502,0.0133925600646371,1.31549130059496,0.0683415191240773,0.4704122078900601,1.35679825606777,0.0215395138697555,0.47041220789006,0.619501287493156
AT5G22000,0,0,0,NA,NA,0,1.03765103486433,1.69836191743586e-7,0.567360753861898,0.00483401247260875,0.470290281002432,0.879309010563346,5.04664626341533e-8,0.470290281002428,0.0359310836566872
AT3G51860,0,0,0,NA,NA,0,6.03541045089296,1.70070798280841e-21,5.56610739978146,8.96617694907083e-19,0.46930305111149995,5.14925492984099,7.65422813076249e-24,0.4693030511115,0.587666583605119
AT1G17170,36.818772810859826,0,0,NA,NA,12.272924270286609,3.46023992130441,1.25385732066948e-6,2.99155471286509,2.2912227884508e-5,0.46868520843932027,1.61653124935984,0.0062543726151604,0.468685208439323,0.625279699934965
AT1G25370,0,0,0,NA,NA,0,1.99442017098398,4.03421535055089e-19,1.52620289067506,1.30573204142033e-11,0.46821728030891996,1.59093303901466,6.05825096156551e-19,0.46821728030892,0.0505216680139164
AT4G16840,0,0,0,NA,NA,0,1.22600554301995,1.26734832667102e-8,0.758062422902061,6.54645598216157e-4,0.46794312011788886,1.33947639415112,1.94944424308807e-15,0.467943120117893,0.0421085105191475
AT1G22410,0,0,0,NA,NA,0,1.00545791886648,7.38323297141595e-4,0.539224210439176,0.0765224157819382,0.46623370842730405,0.937331989889931,9.58180822530767e-5,0.466233708427301,0.182504969600024
AT5G65230,0,0,0,NA,NA,0,1.29067990781404,0.00133068442739311,0.824925089848962,0.0530874667296778,0.4657548179650781,0.621010785361766,0.0298168375591021,0.465754817965077,0.260157009081185
AT5G40720,0,0,0,NA,NA,0,1.98568452126159,1.21203857623122e-11,1.5219639066618,1.87179153610575e-7,0.46372061459978986,1.92272171091875,5.9407771078852e-16,0.463720614599791,0.188751978936227
AT4G08230,0,0,0,NA,NA,0,1.41970842071384,1.65599997622228e-16,0.956588272043733,3.21711520218737e-8,0.463120148670107,1.3626530383514,4.84745489960455e-22,0.463120148670107,0.016556103842822
AT5G52910,0,0,0,NA,NA,0,2.45313087334153,6.977197583099e-8,1.99297191819154,1.05466125153352e-5,0.46015895514999006,2.40025906070433,3.90628326467054e-11,0.460158955149988,0.423387525640722
AT1G14260,0,0,0,NA,NA,0,2.87831922554425,7.77278820726635e-24,2.42127175281935,5.86797644361888e-17,0.4570474727248999,2.5076982242353,1.31724467596175e-32,0.457047472724902,0.0666533856643345
AT3G45330,0,0,0,NA,NA,0,7.84519634360108,3.84703881044842e-14,7.38832610427936,6.31893608569359e-13,0.4568702393217192,6.67971920629765,5.30978133805726e-27,0.456870239321721,0.392571452440444
AT2G27000,0,0.5659421739540949,0,NA,NA,0.18864739131803163,2.27391620416808,0.0325265271275886,1.81733285178619,0.0979239949411058,0.4565833523818901,0.205791038403616,0.712442944254269,0.456583352381891,0.612857592489857
AT3G14710,0,0,0,NA,NA,0,2.82111104336861,4.16795141152366e-5,2.36566947473858,6.97350361782381e-4,0.45544156863003016,1.86752956483374,1.63632681593434e-4,0.455441568630025,0.410477458850077
AT2G44990,0,0,0,NA,NA,0,2.10744980521167,0.0287584815876682,1.65274954060212,0.0931318714128828,0.45470026460955015,2.20650525597349,0.0184825111369423,0.454700264609552,0.66359069458775
AT1G24145,0,0,0,NA,NA,0,4.14990193794571,2.71183995895472e-44,3.69598120381957,8.7429852694025e-36,0.4539207341261404,3.93330668856302,3.11818140367593e-59,0.453920734126148,0.212367618928966
AT5G12420,39.29340319185894,0,0,NA,NA,13.09780106395298,1.82213061649697,6.39004365672108e-5,1.37002207229163,0.00264742783875201,0.45210854420533986,0.725636055585811,0.0578171910995976,0.45210854420534,0.425548988848184
AT4G37370,0,0,0,NA,NA,0,4.02358981075247,7.91889851705913e-12,3.57198711582025,8.79115621481461e-10,0.45160269493222005,2.53847595596471,1.21906335592393e-7,0.451602694932222,0.568201934945938
AT3G28510,0,0,0,NA,NA,0,7.02120903019054,1.67583908728477e-40,6.56999422967344,4.70340809206662e-36,0.45121480051709995,7.31629766811419,3.47634741417741e-65,0.451214800517099,0.513671014555053
AT1G11125,0,0,0,NA,NA,0,1.45787514025119,8.81422615372577e-4,1.00707164197957,0.0300022404836839,0.45080349827162003,0.94168887680807,4.91170244737596e-4,0.450803498271616,0.280401958780405
AT1G16420,0,0,0,NA,NA,0,5.68278616929998,1.25089747255533e-25,5.23355293766633,3.41333536670829e-22,0.4492332316336505,4.45689637359347,1.85453226805615e-29,0.449233231633652,0.425154138478049
AT3G00850,0,0,0,NA,NA,0,4.38052587045786,5.12067499507946e-40,3.93163298052484,9.98412381153336e-33,0.44889288993302,4.30484224792325,1.02267725027776e-61,0.448892889933021,0.227792368831357
AT1G32270,0,0,0,NA,NA,0,6.47800046411566,2.49881290798289e-10,6.02931766049786,3.13881757674545e-9,0.44868280361780055,3.48031392625186,1.5652930752955e-8,0.448682803617796,0.378711557437124
AT4G35060,0,0,0,NA,NA,0,1.13525057128143,0.00211086303408476,0.686987549407493,0.0669078025482576,0.4482630218739371,0.955424267844913,0.00155074178293291,0.448263021873938,0.314126923408982
AT3G51430,0,0,0,NA,NA,0,2.97257643090624,2.22103598341517e-24,2.52571657250641,3.41043892273184e-18,0.4468598583998302,2.86518966387876,1.0798816173115e-33,0.446859858399827,0.214350466319644
AT2G31305,0,0,0,NA,NA,0,1.26914420544164,2.52500043677871e-15,0.822381954310445,4.93876850555991e-7,0.44676225113119494,0.887921197823125,4.15925496702123e-11,0.446762251131191,0.0092361458570324
AT4G10100,0,0,0,NA,NA,0,1.11854030119812,1.78338805620403e-7,0.672233452101534,0.00206605717590059,0.44630684909658613,0.764535457671471,1.00462923226462e-5,0.446306849096586,0.0638433367624224
AT1G59950,0,0,0,NA,NA,0,2.37004899556662,0.0117438075432789,1.92528214345499,0.0426673007361428,0.4447668521116299,2.2856613938265,0.00209884474739453,0.444766852111639,0.668752076925651
AT1G13080,0,0,0,NA,NA,0,1.04771506826396,0.0397495482194351,0.603183656516647,0.247500287279382,0.44453141174731303,1.15133593835404,0.0045871447708872104,0.444531411747314,0.48001169228552
AT4G05497,0,0,0,NA,NA,0,1.90811782735056,2.96050982930116e-4,1.46446353983863,0.00703954843278389,0.4436542875119298,2.9876326064505,2.38389134861881e-8,0.443654287511933,0.384392600057183
AT5G39520,0,0,0,NA,NA,0,5.28945450719406,3.49865957797255e-19,4.84601324669313,1.37273081908543e-16,0.44344126050093013,5.3983013350308,3.26573894376847e-29,0.443441260500926,0.58412392636652
AT5G55170,0,0,0,NA,NA,0,2.34452124148479,5.52576147751665e-10,1.90163031840955,5.02808648345144e-7,0.4428909230752398,2.19105384979666,9.98839833432202e-13,0.442890923075239,0.313007728052679
AT2G20562,0,0,0,NA,NA,0,1.94300392544122,3.74802431819241e-6,1.50181844235625,3.82874085449242e-4,0.44118548308496996,1.76619521290169,2.34065884946981e-7,0.441185483084968,0.367594263880031
AT4G21380,0,0,0,NA,NA,0,1.67983989568102,0.0092301534584845,1.2410405867252,0.0541172974985624,0.4387993089558202,1.65547064485257,0.00139397999683854,0.438799308955819,0.603314056384936
AT2G25110,0,0,0,NA,NA,0,1.24698420885993,1.10553292160142e-5,0.809047312957388,0.00455455326177891,0.43793689590254214,1.15430806000913,4.96350902105891e-7,0.437936895902544,0.196249811874664
AT1G13470,0,0,0,NA,NA,0,4.61988078878549,5.55621389286063e-28,4.18328219835031,1.71770495471706e-23,0.4365985904351799,4.62407738127855,1.17450780631834e-41,0.436598590435182,0.429330269585595
AT5G64230,0,0,0,NA,NA,0,1.381572108623,0.00380597865735605,0.945824156706328,0.0494284457821764,0.4357479519166719,0.965396308735549,0.0139129518636736,0.435747951916673,0.463551254752696
AT5G42830,0,0,0,NA,NA,0,4.95216128185568,4.29917005552228e-47,4.51655111525555,7.95594972485112e-40,0.43561016660013063,4.53165636916275,5.04569461402702e-61,0.43561016660013,0.300887895941084
AT1G69260,0,0,0,NA,NA,0,1.77808470953123,1.6107400731336e-5,1.34334075265845,0.00112097966248052,0.43474395687278,1.30712904964798,1.08173288600356e-4,0.434743956872778,0.392842951733844
AT5G43650,0,0,0,NA,NA,0,4.85628004495619,1.47427524355077e-7,4.42208814160357,1.27781574262559e-6,0.4341919033526196,3.3116058593895,4.69018246279477e-6,0.43419190335262,0.71760762262607
AT5G65495,0,0,0,NA,NA,0,1.01738659286156,3.60133209523089e-5,0.58358879405375,0.0205905120500419,0.43379779880781,0.679168244769762,8.82031502960423e-4,0.433797798807809,0.123078323174239
AT2G43140,0,0,0,NA,NA,0,2.65826273930103,8.65620814636918e-11,2.2246036075237,7.23486629126857e-8,0.43365913177732995,2.59395743147904,1.79938012616707e-15,0.433659131777331,0.280701312977858
AT3G28930,0,0,0,NA,NA,0,1.4846426538569,3.20884021366996e-9,1.05122206324839,2.75036308022115e-5,0.43342059060851,1.34254661077772,4.64262998229703e-11,0.433420590608514,0.146186007715065
AT5G42235,0,0,0,NA,NA,0,3.73194205406505,0.0169159517267436,3.29874709850712,0.0356501865016631,0.43319495555793,2.73063465347288,0.0456242224751004,0.433194955557934,0.811028701551674
AT1G07430,0,0,0,NA,NA,0,1.25601441318039,0.0229678882804778,0.824496732133886,0.141797731494652,0.4315176810465041,1.45494136131329,0.00101580990094218,0.431517681046501,0.530564534202967
AT5G65920,0,0,0,NA,NA,0,1.13316718572961,0.00831399219361918,0.702190850663029,0.107460611078442,0.43097633506658095,0.880938150835849,0.0118106238717628,0.430976335066578,0.413224813301391
AT4G27745,0,0,0,NA,NA,0,1.42857700867019,6.76141861212351e-12,0.99822382624633,1.84366053678788e-6,0.4303531824238601,1.28322352705177,3.68239328029043e-14,0.430353182423864,0.0693915166112851
AT5G11140,0,0,0,NA,NA,0,2.55773273949748,2.12248825022671e-4,2.12944522772558,0.00211420653323749,0.4282875117718996,1.93300791353003,4.4679415151263e-4,0.428287511771901,0.578783494416221
AT1G24350,0,0,0,NA,NA,0,1.04900470080432,3.41703677799098e-12,0.620991790431582,5.06901173218134e-5,0.4280129103727379,0.872169419143698,1.52315882737655e-12,0.42801291037274,0.00946893882415797
AT4G14430,0,0,0,NA,NA,0,1.00289838964658,3.06645598861527e-11,0.575024334822061,1.71661459046561e-4,0.427874054824519,0.699513457005773,1.72143176883631e-8,0.427874054824516,0.0103591865100811
AT1G23040,0,0,0,NA,NA,0,3.52491735768778,4.53767833485118e-25,3.09709015664826,7.00892360918228e-20,0.4278272010395203,2.61363169856931,2.64280434525036e-21,0.427827201039515,0.308971578556421
AT3G47220,2,0,0,NA,NA,0.6666666666666666,2.03855658511229,0.0108112402971459,1.61136338828323,0.050276608325901,0.4271931968290601,1.36468842807348,0.0497771808529526,0.427193196829054,0.570036467459669
AT1G21310,0,0,0,NA,NA,0,5.35236440811686,3.32472737191986e-52,4.92538967868379,6.57360587604975e-45,0.4269747294330699,4.68871682000669,2.3050885188004e-61,0.426974729433066,0.340242267901109
AT1G26970,1.9666072359626932,0,0,NA,NA,0.6555357453208978,4.37466095198463,1.13824933606807e-4,3.94794572246052,5.42075463354964e-4,0.4267152295241101,2.55945949650743,0.00226421135549018,0.426715229524117,0.648081871401829
AT4G37560,0,0,0,NA,NA,0,1.36189958887105,1.78481019481063e-8,0.935694773243187,1.31505438002419e-4,0.42620481562786294,1.17588610431922,3.88519215008834e-9,0.426204815627863,0.12153518553695
AT5G30420,0,0,0,NA,NA,0,3.34555888216323,0.041938646709176,2.92043247279959,0.0788296520691306,0.42512640936364,3.88878434808064,0.00306172983576337,0.425126409363645,0.83077489588627
AT1G52760,0,0,0,NA,NA,0,1.15847113148512,2.01125677067316e-18,0.733533952965252,4.32833072191641e-8,0.4249371785198679,0.899298914249728,5.09870002151242e-17,0.424937178519866,0.00311104962871865
AT3G47010,0,0,0,NA,NA,0,1.02325216142163,5.56950559339036e-8,0.598522254540224,0.00197613559138084,0.4247299068814059,0.92856520273328,5.55525550578024e-10,0.424729906881403,0.0399845582925422
AT2G31090,0,0,0,NA,NA,0,1.29069490349698,1.84806693537841e-7,0.866121570914709,4.92410500061195e-4,0.4245733325822709,0.949139071612781,2.79287678762949e-6,0.424573332582275,0.145507049742435
AT2G46680,0,0,0,NA,NA,0,1.69963956552751,7.79450340291713e-12,1.27509653489252,2.65486879237322e-7,0.42454303063499,1.91503490601088,2.80057428227053e-21,0.424543030634988,0.152822843487552
AT4G35170,0,0,0,NA,NA,0,4.92974205241213,1.26161854401459e-8,4.5074906478519,1.61601701931136e-7,0.4222514045602299,2.58936013978493,5.3608806057342e-8,0.422251404560234,0.458333997357349
AT1G67940,0,0,0,NA,NA,0,1.80876567962387,2.10309900097087e-24,1.3866673011896,7.45607115774704e-15,0.42209837843427,1.58611380015198,1.29057281879641e-27,0.422098378434269,0.0320967448843432
AT4G12350,0,0,0,NA,NA,0,3.5200025277041598,5.02966460308319e-4,3.09829541529236,0.00223500087248622,0.4217071124117999,2.06837842437693,4.17182070943871e-4,0.421707112411801,0.549862179448998
AT5G02502,0,0,0,NA,NA,0,1.50391234669684,4.05741320810859e-17,1.08267024466332,3.30004474378393e-9,0.42124210203351997,1.04827350899074,5.40109017412512e-17,0.421242102033524,0.0218056251942095
AT2G41835,0,0,0,NA,NA,0,2.29214718456903,3.42382400438492e-30,1.87174602905746,1.46180132265248e-20,0.4204011555115703,2.05617505857223,5.87560716930117e-36,0.420401155511566,0.0607869959290733
AT1G43000,0,0,0,NA,NA,0,2.81003579803252,0.00252398042103025,2.39191875716569,0.0109661967582705,0.41811704086683,1.93511782728599,0.00145398275696533,0.41811704086683,0.590501487680684
AT5G42440,0,0,0,NA,NA,0,2.352916079759,2.60569512773537e-40,1.93480761762734,1.29530615930092e-27,0.41810846213165975,2.18493271528764,8.48390284346799e-51,0.418108462131666,0.0301416433474238
AT1G65730,0,0,0,NA,NA,0,4.27180559803972,7.39026814946265e-16,3.85483171742401,2.50031673169349e-13,0.4169738806157097,4.18309433924742,9.34621625243315e-23,0.416973880615712,0.494954164260451
AT3G21520,0,0,0,NA,NA,0,6.82722189753916,2.3283279274054e-27,6.41054423411857,1.37661390669601e-24,0.4166776634205904,5.21668521114097,2.6340758037838e-29,0.416677663420593,0.521253623945085
AT3G12300,0,0,0,NA,NA,0,1.3251122152855,4.27562012831316e-6,0.908778887449975,0.00168914006889092,0.4163333278355249,0.912382536365906,1.12355874662706e-4,0.416333327835525,0.228816528861389
AT5G04340,0,0,0,NA,NA,0,1.01338410471714,0.040983561187918,0.598204864139414,0.237334036667877,0.4151792405777259,1.14787132183452,0.00363485215399598,0.415179240577729,0.500694123955525
AT2G26170,0,0,0,NA,NA,0,1.80799084140366,4.43012007318437e-7,1.39376039957553,9.44916849653379e-5,0.41423044182812996,1.61098863022619,2.23055742219728e-8,0.414230441828126,0.349802374136829
AT4G03540,0,0,1,NA,NA,0.3333333333333333,4.68143374576224,6.57875183613333e-5,4.26794421318681,2.778503773938e-4,0.4134895325754293,1.39512326030481,0.0818028023756822,0.41348953257543,0.682260625190341
AT3G57110,0,0,0,NA,NA,0,1.52053916044675,0.0440661326577777,1.1095099586948,0.162851666863061,0.4110292017519499,0.672210959527897,0.220192061454376,0.411029201751949,0.585779071054643
AT3G60520,0,0,0,NA,NA,0,1.08571718054959,1.9697679238747e-5,0.67528166325054,0.00867425178435105,0.41043551729905003,1.21509405120171,4.37147730662158e-9,0.410435517299046,0.1703539699406
AT4G11170,0,0,0,NA,NA,0,1.43571794684313,0.0491870260312458,1.02611542031983,0.16167687676936,0.4096025265233001,1.79247441100987,0.00188479397187783,0.409602526523295,0.670313352874339
AT4G08930,0,0,0,NA,NA,0,1.45297938573163,5.26517992115272e-4,1.0450960052275,0.0126569672943693,0.40788338050413,1.07684796687582,0.00169792006695596,0.407883380504123,0.441462206148677
AT4G00955,0,0,0,NA,NA,0,3.07686360741876,2.16805546890473e-23,2.6694809528204,3.88525628152183e-18,0.4073826545983601,2.7897880611784,1.05272138935297e-28,0.407382654598367,0.285461049902628
AT3G28890,0,0,0,NA,NA,0,4.05570733023452,1.01739282403367e-21,3.6486799715381,4.5839853354919e-18,0.4070273586964195,4.16574902622162,4.1309113763272e-34,0.407027358696417,0.444069791199692
AT1G59700,0,0,0,NA,NA,0,1.29090260709031,1.5927344871606e-7,0.884510156592996,3.43468245085931e-4,0.406392450497314,1.14886117695135,1.11779658452937e-8,0.406392450497317,0.163604069870532
AT4G37050,0,0,0,NA,NA,0,2.00967670395843,0.0371160240591408,1.60332822074175,0.103155597419994,0.40634848321667993,1.32292606863999,0.0594778883362814,0.406348483216682,0.699113170210334
AT4G11000,0,0,0,NA,NA,0,2.31816610688485,2.11764483714023e-19,1.91228740803368,1.04134184175921e-13,0.40587869885117,2.1511037639689,3.13586191171364e-25,0.40587869885117,0.180389149175544
AT1G05100,0,0,0,NA,NA,0,4.46147619808925,4.24625017896092e-11,4.05685814905253,1.40302526942064e-9,0.4046180490367197,3.39756237916427,3.32794706098425e-10,0.404618049036717,0.65070525869911
AT4G26060,0,0,0,NA,NA,0,2.79966180286713,5.62151550989261e-25,2.39573391672007,7.60277314103556e-19,0.4039278861470601,2.79590115036136,1.71753698780637e-36,0.403927886147067,0.223566665775261
AT1G09240,0,0,0,NA,NA,0,2.69506022680918,9.91855143781735e-12,2.29202323571424,5.48400697295129e-9,0.40303699109494007,2.96073756229019,5.94602904961373e-20,0.403036991094944,0.426193068562077
AT5G52830,0,0,0,NA,NA,0,1.15969502579791,5.01493983159843e-7,0.757154023438726,0.00185206735274062,0.402541002359184,0.694452781588567,1.40971296664645e-4,0.402541002359188,0.079118411540239
AT2G04805,0,0,0,NA,NA,0,4.13013437006441,3.80550779636915e-4,3.72768323173941,0.00122746472771322,0.402451138325,2.46744692167159,5.97387789027613e-4,0.402451138324999,0.710175610501365
AT4G01610,0,0,0,NA,NA,0,1.69412586700096,1.45488320660268e-11,1.29222775581369,2.31820964344542e-7,0.4018981111872699,1.61804041077228,1.64411419746584e-15,0.401898111187277,0.187012419903868
AT5G52400,4.966607235962693,6,0,NA,NA,3.6555357453208974,3.34123350842317,0.0315665236072382,2.93958767433909,0.0614242010315984,0.4016458340840803,-0.164511946762855,0.894408655165397,0.40164583408408,0.827430427591683
AT3G07525,0,0,0,NA,NA,0,1.00183252034092,8.92026152381926e-8,0.601222885121446,0.00186347227389159,0.400609635219474,0.598040809821426,9.4113937712661e-5,0.400609635219469,0.0494458938697918
AT1G49000,0,0,0,NA,NA,0,3.95675659272197,6.23179510297681e-16,3.5563051470798,2.49266454120524e-13,0.40045144564217017,3.45775513896823,4.06313086279837e-18,0.400451445642171,0.52385780235139
AT4G02380,0,0,0,NA,NA,0,3.76563988557554,1.56280822286509e-28,3.36536752036604,2.39032879343092e-23,0.40027236520950016,3.40618769341719,3.38136851815663e-35,0.400272365209497,0.359454052868617
AT2G36440,0,0,0,NA,NA,0,5.38915478849612,6.52328233676825e-7,4.99005320451987,3.78536372083184e-6,0.3991015839762504,4.17337588432265,4.47913800581824e-6,0.399101583976256,0.591073117654954
AT3G12910,0,0,0,NA,NA,0,5.81410741631735,1.09999325214084e-20,5.41582742329663,2.3395527866561e-18,0.39827999302072037,5.31994160580646,1.09050912230604e-28,0.398279993020718,0.468281620071294
AT5G56610,0,0,0,NA,NA,0,1.02457338955797,1.39515872541205e-5,0.626645745964938,0.00967701986347711,0.397927643593032,0.984038692603294,2.92947853610087e-7,0.397927643593029,0.134784355495274
