,ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0009723,BP,GO:0009723,response to ethylene,40/2105,197/21061,0.203045685279188,2.03151789912825,4.84722275095865,1.04029418705284e-05,0.000125856450114613,9.0358132488606e-05,AT1G15520/AT5G40990/AT5G10520/AT3G45410/AT3G04720/AT3G50480/AT1G68765/AT5G13330/AT3G12500/AT4G02380/AT1G65484/AT5G45890/AT1G65500/AT1G29860/AT3G52430/AT5G05730/AT1G65486/AT3G51430/AT5G44420/AT1G64060/AT1G06160/AT3G56400/AT3G23240/AT4G04920/AT5G47220/AT5G20730/AT5G39610/AT4G16110/AT1G25220/AT3G24500/AT2G40750/AT5G06100/AT3G04580/AT5G44790/AT1G32230/AT1G02120/AT5G60360/AT1G08720/AT2G35550/AT2G28290,40
GO:0016311,BP,GO:0016311,dephosphorylation,42/2105,213/21061,0.197183098591549,1.97286139640695,4.7554372654374,1.34638107906923e-05,0.0001571043483979,0.000112792435462355,AT5G59220/AT1G05000/AT3G17790/AT2G01880/AT5G65090/AT1G47510/AT3G52820/AT3G02800/AT3G62260/AT4G24890/AT1G17710/AT5G02400/AT4G03960/AT4G33920/AT4G18010/AT2G03450/AT1G34750/AT1G07630/AT2G40180/AT2G28890/AT1G72770/AT5G06750/AT3G55270/AT2G30020/AT5G46410/AT2G01180/AT2G29400/AT5G04540/AT1G22280/AT5G11860/AT4G26080/AT4G31750/AT2G33700/AT3G05580/AT1G64040/AT2G39840/AT1G05630/AT4G18140/AT3G51460/AT1G17550/AT3G25800/AT1G34120,42
GO:0009743,BP,GO:0009743,response to carbohydrate,40/2105,200/21061,0.2,2.00104513064133,4.74005059396783,1.51172400606586e-05,0.000174334487717068,0.000125162744731214,AT2G33080/AT1G51800/AT1G61800/AT4G02280/AT2G32680/AT5G57220/AT1G67070/AT5G64750/AT5G45890/AT5G61010/AT5G20830/AT3G52430/AT4G34390/AT3G05360/AT3G54640/AT5G08790/AT1G16540/AT1G64060/AT1G21400/AT1G59870/AT3G04120/AT5G01820/AT4G39950/AT1G56140/AT5G13420/AT5G49450/AT3G26090/AT5G44110/AT1G28380/AT5G66850/AT4G03550/AT1G08830/AT3G29400/AT1G18570/AT3G57540/AT1G05630/AT1G24460/AT3G47990/AT3G11220/AT2G28350,40
GO:0009856,BP,GO:0009856,pollination,57/2105,323/21061,0.176470588235294,1.76562805644823,4.62080401997309,1.53084860418573e-05,0.000174499043205449,0.000125280886682678,AT3G03650/AT4G02650/AT1G09080/AT5G13150/AT1G03050/AT2G35300/AT4G26930/AT4G26466/AT3G08970/AT2G32460/AT3G54150/AT4G08850/AT1G65240/AT4G28280/AT5G13990/AT3G13900/AT1G47560/AT5G12180/AT2G20470/AT1G09240/AT5G36260/AT3G45040/AT1G60420/AT2G17420/AT1G59820/AT2G33100/AT3G06540/AT2G41210/AT4G04900/AT3G24170/AT3G07160/AT4G29380/AT3G56950/AT5G18480/AT3G10380/AT4G29810/AT2G17430/AT4G17615/AT1G51660/AT2G03120/AT3G01040/AT2G41110/AT3G05580/AT5G47200/AT3G09840/AT3G01640/AT1G21170/AT1G05630/AT5G60410/AT3G03110/AT1G29760/AT5G23630/AT3G19020/AT4G01370/AT5G15470/AT4G26070/AT5G35700,57
GO:0044706,BP,GO:0044706,multi-multicellular organism process,57/2105,323/21061,0.176470588235294,1.76562805644823,4.62080401997309,1.53084860418573e-05,0.000174499043205449,0.000125280886682678,AT3G03650/AT4G02650/AT1G09080/AT5G13150/AT1G03050/AT2G35300/AT4G26930/AT4G26466/AT3G08970/AT2G32460/AT3G54150/AT4G08850/AT1G65240/AT4G28280/AT5G13990/AT3G13900/AT1G47560/AT5G12180/AT2G20470/AT1G09240/AT5G36260/AT3G45040/AT1G60420/AT2G17420/AT1G59820/AT2G33100/AT3G06540/AT2G41210/AT4G04900/AT3G24170/AT3G07160/AT4G29380/AT3G56950/AT5G18480/AT3G10380/AT4G29810/AT2G17430/AT4G17615/AT1G51660/AT2G03120/AT3G01040/AT2G41110/AT3G05580/AT5G47200/AT3G09840/AT3G01640/AT1G21170/AT1G05630/AT5G60410/AT3G03110/AT1G29760/AT5G23630/AT3G19020/AT4G01370/AT5G15470/AT4G26070/AT5G35700,57
GO:0010015,BP,GO:0010015,root morphogenesis,60/2105,347/21061,0.172910662824208,1.73001019940173,4.56923571632279,1.75222051827627e-05,0.00019858499207131,0.00014257329685914,AT5G13080/AT4G37060/AT1G63245/AT5G44610/AT1G58340/AT2G17500/AT5G44585/AT2G47000/AT5G65090/AT1G12950/AT1G68765/AT4G37070/AT1G63450/AT1G55020/AT3G02240/AT5G05730/AT4G34390/AT5G16910/AT1G73965/AT2G17720/AT3G06300/AT4G26270/AT5G46520/AT1G59870/AT3G63500/AT3G57630/AT4G28490/AT4G28710/AT5G20730/AT3G06810/AT5G43900/AT3G22400/AT1G03060/AT3G13870/AT4G16110/AT1G25220/AT3G02260/AT3G07390/AT2G26650/AT3G18830/AT2G35610/AT1G68320/AT5G57740/AT1G21410/AT1G59610/AT3G53180/AT3G05580/AT4G13880/AT2G22475/AT3G07780/AT5G61070/AT3G51460/AT5G24740/AT1G32230/AT3G27560/AT3G21220/AT3G46110/AT1G24460/AT3G20630/AT5G18520,60
GO:0048588,BP,GO:0048588,developmental cell growth,47/2105,251/21061,0.187250996015936,1.87348846892714,4.63916565221415,1.76971648168066e-05,0.000199421765821387,0.000143174055209654,AT5G44610/AT4G02650/AT1G09080/AT5G13150/AT1G03050/AT2G47000/AT4G26930/AT1G12950/AT3G08970/AT2G32460/AT1G63450/AT1G65240/AT4G28280/AT5G13990/AT3G13900/AT5G16910/AT5G12180/AT1G09240/AT5G36260/AT4G28710/AT1G60420/AT3G06810/AT5G43900/AT2G17420/AT1G59820/AT1G03060/AT3G06540/AT2G41210/AT4G04900/AT3G24170/AT3G07160/AT2G26650/AT3G56950/AT3G10380/AT4G17615/AT3G01040/AT3G05580/AT5G47200/AT4G13880/AT3G09840/AT1G21170/AT3G51460/AT3G03110/AT3G19020/AT5G15470/AT5G35700/AT3G20630,47
GO:0006623,BP,GO:0006623,protein targeting to vacuole,14/2105,40/21061,0.35,3.50182897862233,5.27767705252036,1.79182676788157e-05,0.000199543919406288,0.000143261754884946,AT4G23700/AT1G30900/AT4G20110/AT2G34940/AT1G09070/AT4G24690/AT4G29380/AT3G53120/AT3G53720/AT2G14720/AT3G52850/AT5G24740/AT1G24460/AT2G26890,14
GO:0006787,BP,GO:0006787,porphyrin-containing compound catabolic process,11/2105,26/21061,0.423076923076923,4.23298008404897,5.49667840739586,1.80115708186204e-05,0.000199543919406288,0.000143261754884946,AT1G69720/AT4G11910/AT3G04060/AT4G16690/AT4G22920/AT3G03470/AT4G01660/AT3G44880/AT5G43860/AT1G20780/AT1G58300,11
GO:0033015,BP,GO:0033015,tetrapyrrole catabolic process,11/2105,26/21061,0.423076923076923,4.23298008404897,5.49667840739586,1.80115708186204e-05,0.000199543919406288,0.000143261754884946,AT1G69720/AT4G11910/AT3G04060/AT4G16690/AT4G22920/AT3G03470/AT4G01660/AT3G44880/AT5G43860/AT1G20780/AT1G58300,11
GO:0006900,BP,GO:0006900,vesicle budding from membrane,17/2105,56/21061,0.303571428571429,3.03730064472345,5.08709299298588,2.02353574241503e-05,0.000221689582446802,0.000159161144651942,AT4G02650/AT5G35200/AT1G03050/AT2G01920/AT1G09180/AT3G52190/AT2G23810/AT3G10640/AT1G59820/AT1G05520/AT2G01600/AT4G25940/AT5G47480/AT2G06530/AT3G63460/AT5G63880/AT2G01470,17
GO:0072330,BP,GO:0072330,monocarboxylic acid biosynthetic process,46/2105,246/21061,0.186991869918699,1.87089585385165,4.57854463549611,2.24237118170405e-05,0.000241636938268874,0.0001734822685874,AT3G01420/AT1G19250/AT3G44300/AT1G65690/AT4G18350/AT2G13810/AT1G75000/AT5G44585/AT5G16230/AT5G26920/AT4G08850/AT1G73805/AT1G55020/AT1G74710/AT4G39030/AT3G02610/AT5G52810/AT3G52430/AT1G30100/AT1G72520/AT3G09830/AT2G18950/AT1G16540/AT2G33380/AT5G62570/AT1G64400/AT4G39950/AT5G54810/AT4G23850/AT5G49070/AT4G16760/AT2G33150/AT3G19260/AT2G41070/AT2G27150/AT1G20780/AT4G25800/AT3G23790/AT3G25780/AT5G51830/AT3G44310/AT5G58980/AT1G22190/AT3G54010/AT5G03320/AT1G15780,46
GO:0071417,BP,GO:0071417,cellular response to organonitrogen compound,14/2105,41/21061,0.341463414634146,3.4164185157291,5.16094951590332,2.47180226894125e-05,0.000263480760775792,0.000189164953156528,AT5G11210/AT5G48410/AT5G48400/AT2G29110/AT2G29100/AT4G08850/AT2G29120/AT2G33580/AT3G07520/AT1G59870/AT3G53480/AT3G21630/AT1G64280/AT3G04110,14
GO:1901617,BP,GO:1901617,organic hydroxy compound biosynthetic process,43/2105,227/21061,0.18942731277533,1.89526300919774,4.5191746200015,2.96611266923111e-05,0.000312790063300735,0.000224566368709025,AT3G01420/AT1G65690/AT4G18350/AT2G34500/AT4G34131/AT5G26920/AT4G34135/AT5G24140/AT1G73805/AT4G15400/AT2G16720/AT1G74710/AT4G39030/AT2G15490/AT3G26840/AT2G15480/AT3G52430/AT1G30100/AT5G53970/AT3G09830/AT2G18950/AT1G16540/AT4G21534/AT5G58730/AT2G33380/AT1G54570/AT4G38620/AT2G16530/AT5G62570/AT5G58770/AT2G41070/AT2G27150/AT4G21540/AT1G20780/AT4G25800/AT1G06570/AT1G64970/AT5G63600/AT5G63580/AT5G58980/AT1G22190/AT1G78570/AT5G03320,43
GO:1901419,BP,GO:1901419,regulation of response to alcohol,29/2105,132/21061,0.21969696969697,2.19811775714389,4.60144372400105,3.6589674608041e-05,0.000375806449620088,0.000269808729977057,AT1G51800/AT4G11890/AT5G59220/AT1G15380/AT1G05100/AT2G32460/AT5G26920/AT5G64750/AT1G01720/AT1G23140/AT1G70810/AT4G23450/AT2G01540/AT1G67800/AT5G11260/AT1G13300/AT5G66070/AT3G17410/AT2G33150/AT4G26080/AT3G02140/AT5G06100/AT5G20910/AT4G09570/AT5G60410/AT5G23320/AT1G08720/AT4G33360/AT5G40280,29
GO:0006914,BP,GO:0006914,autophagy,22/2105,89/21061,0.247191011235955,2.47320184686007,4.64108173497502,4.803757566962e-05,0.000473650496102453,0.000340055469871784,AT3G53230/AT4G04620/AT2G38470/AT3G06420/AT4G24690/AT4G21980/AT2G39780/AT5G03340/AT4G30510/AT4G29380/AT3G57090/AT3G62770/AT5G54730/AT5G47480/AT3G09840/AT5G66930/AT3G19190/AT5G45900/AT3G61960/AT5G43930/AT1G54710/AT5G17290,22
GO:0046903,BP,GO:0046903,secretion,22/2105,89/21061,0.247191011235955,2.47320184686007,4.64108173497502,4.803757566962e-05,0.000473650496102453,0.000340055469871784,AT3G55150/AT5G13150/AT3G09520/AT4G12120/AT3G52400/AT5G13990/AT5G61010/AT1G47560/AT5G11110/AT1G07000/AT4G24190/AT3G11820/AT1G18740/AT3G10380/AT1G12360/AT3G29400/AT1G21170/AT5G50380/AT5G05570/AT5G07350/AT3G14090/AT2G28650,22
GO:0061919,BP,GO:0061919,process utilizing autophagic mechanism,22/2105,89/21061,0.247191011235955,2.47320184686007,4.64108173497502,4.803757566962e-05,0.000473650496102453,0.000340055469871784,AT3G53230/AT4G04620/AT2G38470/AT3G06420/AT4G24690/AT4G21980/AT2G39780/AT5G03340/AT4G30510/AT4G29380/AT3G57090/AT3G62770/AT5G54730/AT5G47480/AT3G09840/AT5G66930/AT3G19190/AT5G45900/AT3G61960/AT5G43930/AT1G54710/AT5G17290,22
GO:0042440,BP,GO:0042440,pigment metabolic process,37/2105,190/21061,0.194736842105263,1.94838604825603,4.3759485923741,5.6419877258755e-05,0.000548078807656477,0.000393490976992613,AT2G43000/AT4G34131/AT1G75040/AT3G21500/AT1G69720/AT4G11910/AT4G34135/AT3G22840/AT3G04060/AT2G16720/AT2G15490/AT1G66380/AT1G08450/AT2G15480/AT4G16690/AT3G21560/AT4G22920/AT5G26030/AT3G03470/AT5G11260/AT4G27830/AT4G01660/AT3G44880/AT1G09940/AT4G22260/AT5G43860/AT1G20780/AT2G26170/AT1G06570/AT5G63600/AT5G63580/AT1G58300/AT1G71220/AT1G69740/AT1G78570/AT3G11220/AT2G28350,37
GO:0045229,BP,GO:0045229,external encapsulating structure organization,60/2105,364/21061,0.164835164835165,1.64921301975934,4.16357216413677,7.33503046082821e-05,0.00070559414969528,0.000506578483687494,AT2G21610/AT1G70170/AT2G45220/AT5G44480/AT2G41850/AT1G21310/AT5G15480/AT5G44585/AT3G57510/AT1G56550/AT5G57220/AT2G43150/AT5G64510/AT1G24140/AT3G54150/AT1G30620/AT1G61110/AT4G13390/AT2G26440/AT1G53830/AT4G01750/AT3G12977/AT4G02320/AT1G76930/AT2G39350/AT2G29940/AT3G29810/AT5G60950/AT5G11110/AT3G54640/AT1G24150/AT3G16860/AT1G07000/AT5G20860/AT2G18950/AT3G07970/AT4G04920/AT1G59870/AT3G24090/AT4G39950/AT5G53370/AT2G41210/AT4G02330/AT5G14650/AT3G07160/AT3G07390/AT2G35610/AT4G39010/AT4G03550/AT3G59530/AT3G01040/AT3G57280/AT1G27930/AT2G36850/AT1G18570/AT4G28370/AT5G45280/AT1G68725/AT5G15490/AT5G15470,60
GO:0009812,BP,GO:0009812,flavonoid metabolic process,24/2105,105/21061,0.228571428571429,2.28690872073295,4.40524515309915,8.61874497264258e-05,0.000825056557575299,0.000592346039254178,AT2G43000/AT5G24530/AT4G34131/AT1G75040/AT4G34135/AT2G03770/AT4G15400/AT2G16720/AT2G15490/AT1G66380/AT1G08450/AT4G25640/AT2G15480/AT3G21560/AT5G11260/AT4G27830/AT2G26170/AT5G63600/AT5G63580/AT1G71220/AT5G04410/AT1G78570/AT3G11220/AT2G28350,24
GO:0006986,BP,GO:0006986,response to unfolded protein,12/2105,35/21061,0.342857142857143,3.43036308109942,4.79522218617735,8.94438463798823e-05,0.000839920309814895,0.000603017410430785,AT1G09080/AT5G64510/AT1G33890/AT2G26150/AT2G02810/AT5G42020/AT1G42990/AT2G17520/AT5G28540/AT3G10800/AT1G14360/AT3G49530,12
GO:0034620,BP,GO:0034620,cellular response to unfolded protein,12/2105,35/21061,0.342857142857143,3.43036308109942,4.79522218617735,8.94438463798823e-05,0.000839920309814895,0.000603017410430785,AT1G09080/AT5G64510/AT1G33890/AT2G26150/AT2G02810/AT5G42020/AT1G42990/AT2G17520/AT5G28540/AT3G10800/AT1G14360/AT3G49530,12
GO:0042180,BP,GO:0042180,cellular ketone metabolic process,31/2105,152/21061,0.203947368421053,2.0405394424303,4.29037835833983,9.00043203828611e-05,0.000841177818933659,0.000603920234048133,AT1G65690/AT5G26920/AT1G73805/AT1G74710/AT4G34180/AT3G52430/AT3G09830/AT5G62570/AT4G01660/AT1G06130/AT2G31350/AT5G49450/AT2G41070/AT1G29690/AT1G20780/AT4G25800/AT1G28380/AT2G30490/AT1G68320/AT2G40000/AT2G34630/AT1G06570/AT1G19140/AT5G60410/AT2G04650/AT1G22190/AT5G07350/AT4G39850/AT3G28930/AT5G03320/AT1G15780,31
GO:0009932,BP,GO:0009932,cell tip growth,39/2105,209/21061,0.186602870813397,1.86700383002421,4.19761095304206,9.52834084734337e-05,0.000869902229211163,0.000624542808951113,AT5G44610/AT4G02650/AT1G09080/AT5G13150/AT1G70140/AT1G03050/AT4G26930/AT5G65090/AT3G08970/AT2G32460/AT1G65240/AT4G28280/AT5G13990/AT3G13900/AT5G12180/AT1G09240/AT5G36260/AT1G60420/AT2G17420/AT1G59820/AT3G13870/AT3G06540/AT2G41210/AT4G04900/AT3G24170/AT3G07160/AT3G56950/AT3G10380/AT4G17615/AT3G01040/AT3G05580/AT5G47200/AT3G09840/AT1G21170/AT3G51460/AT3G03110/AT3G19020/AT5G15470/AT5G35700,39
GO:0170035,BP,GO:0170035,L-amino acid catabolic process,14/2105,46/21061,0.304347826086957,3.04506867706289,4.62704793969434,0.000104193763865431,0.000925541001543378,0.000664488441910881,AT5G17330/AT5G38710/AT2G02010/AT2G02390/AT5G07440/AT4G34710/AT4G33150/AT4G26910/AT5G46180/AT2G16500/AT1G17290/AT1G06570/AT1G72330/AT5G55070,14
GO:0170040,BP,GO:0170040,proteinogenic amino acid catabolic process,14/2105,46/21061,0.304347826086957,3.04506867706289,4.62704793969434,0.000104193763865431,0.000925541001543378,0.000664488441910881,AT5G17330/AT5G38710/AT2G02010/AT2G02390/AT5G07440/AT4G34710/AT4G33150/AT4G26910/AT5G46180/AT2G16500/AT1G17290/AT1G06570/AT1G72330/AT5G55070,14
GO:0016050,BP,GO:0016050,vesicle organization,26/2105,120/21061,0.216666666666667,2.16779889152811,4.27505648014636,0.000115303849725384,0.00101508567704669,0.000728776681769934,AT1G32270/AT4G02650/AT5G35200/AT1G03050/AT3G61450/AT3G52400/AT2G01920/AT5G61010/AT1G09180/AT3G52190/AT1G77890/AT2G23810/AT3G10640/AT1G59820/AT1G05520/AT3G11820/AT2G01600/AT4G25940/AT1G15130/AT5G47480/AT2G06530/AT3G63460/AT5G63880/AT1G24460/AT2G26890/AT2G01470,26
GO:0071229,BP,GO:0071229,cellular response to acid chemical,17/2105,64/21061,0.265625,2.65763806413302,4.42571004431608,0.000131260945968836,0.00114029332797596,0.00081866901149123,AT5G11210/AT1G15520/AT5G48410/AT5G24090/AT5G48400/AT2G29110/AT2G29100/AT1G05680/AT4G02380/AT2G29120/AT1G18390/AT3G07520/AT3G20660/AT1G78380/AT3G17000/AT3G04110/AT3G03740,17
GO:0043455,BP,GO:0043455,regulation of secondary metabolic process,18/2105,70/21061,0.257142857142857,2.57277231082457,4.39218064537814,0.000132517360936801,0.00114615892880426,0.000822880196029534,AT1G65690/AT5G20230/AT5G05340/AT4G22680/AT1G15670/AT4G12350/AT3G52430/AT1G04770/AT4G38620/AT4G27260/AT2G41070/AT1G20780/AT1G68320/AT3G27190/AT1G80440/AT2G48110/AT1G22190/AT5G07350,18
GO:0051176,BP,GO:0051176,positive regulation of sulfur metabolic process,6/2105,10/21061,0.6,6.00313539192399,5.27336428531383,0.000145669828921825,0.00124355369105558,0.000892804374116449,AT3G04070/AT1G67810/AT3G52430/AT4G27260/AT3G21220/AT1G08910,6
GO:0016051,BP,GO:0016051,carbohydrate biosynthetic process,59/2105,367/21061,0.160762942779292,1.60846951918036,3.91860529248991,0.000168775044019138,0.0014162739864074,0.00101680821592717,AT2G43000/AT5G44480/AT1G51420/AT1G06030/AT5G65140/AT1G14080/AT2G28110/AT1G44120/AT4G24000/AT1G56550/AT2G46750/AT1G67070/AT1G63450/AT1G30620/AT1G06020/AT3G63010/AT4G01750/AT2G15390/AT5G16910/AT3G29810/AT5G60950/AT1G05570/AT5G11110/AT4G22590/AT1G04770/AT3G28340/AT4G04920/AT4G12720/AT3G04120/AT2G28760/AT5G15650/AT5G33290/AT3G46440/AT2G31390/AT2G05320/AT1G33800/AT2G33100/AT4G12430/AT1G74350/AT3G07160/AT2G32530/AT1G71100/AT2G35610/AT4G03550/AT3G02140/AT3G27190/AT3G01040/AT1G06780/AT5G51830/AT1G27930/AT2G36850/AT4G28370/AT5G20950/AT2G04650/AT1G68725/AT1G05170/AT5G15470/AT2G01140/AT5G18520,59
GO:0009809,BP,GO:0009809,lignin biosynthetic process,15/2105,54/21061,0.277777777777778,2.77922934811296,4.36243208914106,0.000187478571740003,0.00155339388013145,0.00111525289248255,AT4G37990/AT1G67980/AT5G20230/AT5G05340/AT4G22680/AT1G61820/AT4G12350/AT1G72680/AT4G36220/AT1G07890/AT1G80820/AT5G13420/AT1G61810/AT3G27190/AT4G01070,15
GO:1903008,BP,GO:1903008,organelle disassembly,15/2105,54/21061,0.277777777777778,2.77922934811296,4.36243208914106,0.000187478571740003,0.00155339388013145,0.00111525289248255,AT3G53230/AT4G04620/AT3G06420/AT4G21980/AT2G25625/AT5G03340/AT4G30510/AT3G57090/AT3G62770/AT3G09840/AT3G19190/AT5G45900/AT5G43930/AT5G49930/AT5G17290,15
GO:0061024,BP,GO:0061024,membrane organization,46/2105,269/21061,0.171003717472119,1.71093078084575,3.91054428421415,0.000206960448538041,0.00167953088278608,0.00120581244653959,AT2G23830/AT3G21520/AT1G32270/AT4G02650/AT4G39670/AT3G25610/AT5G35200/AT1G03050/AT5G25250/AT3G61450/AT3G52400/AT1G55020/AT2G01920/AT3G13900/AT5G04930/AT5G61210/AT5G44240/AT1G09180/AT1G26130/AT3G52190/AT1G77890/AT1G72700/AT2G23810/AT2G38530/AT3G10640/AT5G58770/AT1G59820/AT1G13210/AT1G05520/AT3G13870/AT3G11820/AT1G17500/AT1G68710/AT5G54110/AT3G07980/AT2G01600/AT4G25940/AT5G47480/AT2G30440/AT2G06530/AT3G02360/AT3G63460/AT5G63880/AT1G24460/AT1G08820/AT2G01470,46
GO:0009072,BP,GO:0009072,aromatic amino acid metabolic process,20/2105,85/21061,0.235294117647059,2.35417074193098,4.16872681068091,0.000214858652398587,0.00172657141802109,0.00123958500973544,AT2G24850/AT4G22680/AT4G12350/AT2G02390/AT4G34180/AT5G05730/AT3G54640/AT5G53970/AT3G44720/AT2G04400/AT4G39950/AT5G54810/AT4G27070/AT1G25220/AT2G43820/AT5G34930/AT2G40000/AT1G06570/AT5G38530/AT3G28930,20
GO:0042592,BP,GO:0042592,homeostatic process,71/2105,467/21061,0.15203426124197,1.52113709074448,3.79508890052299,0.000225400741428888,0.00177796104839107,0.00127647998830255,AT5G11210/AT5G48410/AT4G23700/AT5G01490/AT1G60740/AT1G08860/AT5G48400/AT1G58340/AT2G29110/AT3G51860/AT2G29100/AT1G79400/AT1G65970/AT5G16230/AT3G17790/AT4G15400/AT2G29120/AT3G02610/AT3G02040/AT1G08450/AT3G61190/AT3G47420/AT3G07520/AT1G78310/AT2G41220/AT5G47910/AT4G29900/AT4G27860/AT3G57330/AT1G74810/AT1G64060/AT1G79610/AT1G59870/AT4G34120/AT2G17420/AT1G25520/AT5G01600/AT1G18910/AT4G16760/AT4G30190/AT5G49450/AT3G47950/AT1G65540/AT3G14070/AT3G24170/AT1G07670/AT1G06290/AT1G64170/AT1G68320/AT1G66590/AT1G16300/AT1G55730/AT2G01980/AT1G21270/AT5G24290/AT5G65110/AT2G04620/AT3G57280/AT1G58030/AT3G53720/AT3G17630/AT1G36370/AT1G07810/AT3G04110/AT1G04120/AT3G12100/AT5G44790/AT5G23630/AT1G65980/AT4G22220/AT1G29060,71
GO:0055074,BP,GO:0055074,calcium ion homeostasis,18/2105,73/21061,0.246575342465753,2.46704194188657,4.18408324051211,0.000234952639229655,0.00184588960535878,0.00132524902274344,AT5G11210/AT5G48410/AT5G01490/AT5G48400/AT2G29110/AT3G51860/AT2G29100/AT2G29120/AT1G08450/AT3G07520/AT4G29900/AT3G57330/AT1G25520/AT1G07670/AT1G55730/AT1G07810/AT3G04110/AT5G23630,18
GO:0010876,BP,GO:0010876,lipid localization,32/2105,167/21061,0.191616766467066,1.9171689874408,3.96532406080136,0.000235884472895747,0.00184588960535878,0.00132524902274344,AT1G15520/AT3G22600/AT4G39670/AT5G09370/AT3G25610/AT3G47790/AT1G36150/AT3G47780/AT1G05510/AT3G13900/AT5G04930/AT2G44290/AT2G29940/AT3G05500/AT3G12740/AT5G44240/AT1G26130/AT1G72700/AT2G23810/AT2G38530/AT1G59820/AT1G13210/AT4G15230/AT1G17500/AT4G27780/AT1G68710/AT3G57280/AT3G47730/AT1G29760/AT3G20510/AT4G39850/AT2G41700,32
GO:0010817,BP,GO:0010817,regulation of hormone levels,47/2105,280/21061,0.167857142857143,1.67944859178826,3.81403154658559,0.00027598266839215,0.00212592899245828,0.00152630217511283,AT2G19500/AT3G44300/AT4G32810/AT1G76530/AT2G17500/AT5G56970/AT3G25610/AT5G20960/AT2G47000/AT1G05680/AT4G15400/AT5G05730/AT5G60440/AT3G02875/AT1G51760/AT1G59870/AT3G53480/AT1G44350/AT1G72700/AT4G39950/AT5G54140/AT1G59820/AT5G14420/AT5G54810/AT4G23850/AT1G13210/AT4G29740/AT1G25220/AT3G02260/AT1G17500/AT1G68710/AT3G27025/AT1G18740/AT3G51670/AT1G16510/AT2G26170/AT4G29810/AT4G36760/AT5G27520/AT5G06300/AT3G44310/AT1G76520/AT2G36800/AT1G78570/AT1G12140/AT3G46110/AT5G13370,47
GO:0009860,BP,GO:0009860,pollen tube growth,34/2105,183/21061,0.185792349726776,1.85889438365588,3.88868481863121,0.000281627634443311,0.00216097157635101,0.00155146085736741,AT4G02650/AT1G09080/AT5G13150/AT1G03050/AT4G26930/AT3G08970/AT2G32460/AT1G65240/AT4G28280/AT5G13990/AT3G13900/AT5G12180/AT1G09240/AT5G36260/AT1G60420/AT2G17420/AT1G59820/AT3G06540/AT2G41210/AT4G04900/AT3G24170/AT3G07160/AT3G56950/AT3G10380/AT4G17615/AT3G01040/AT3G05580/AT5G47200/AT3G09840/AT1G21170/AT3G03110/AT3G19020/AT5G15470/AT5G35700,34
GO:1901703,BP,GO:1901703,protein localization involved in auxin polar transport,7/2105,15/21061,0.466666666666667,4.66910530482977,4.7369947822612,0.000307511188578926,0.00233235409183708,0.00167450424550063,AT3G25610/AT1G72700/AT1G59820/AT1G13210/AT1G17500/AT1G68710/AT3G51670,7
GO:0006099,BP,GO:0006099,tricarboxylic acid cycle,14/2105,51/21061,0.274509803921569,2.74653253225281,4.16131531590151,0.00034826246453921,0.0026313163987407,0.00188914303208404,AT5G65750/AT2G17130/AT4G26970/AT1G53310/AT4G26910/AT2G42790/AT2G05710/AT3G55410/AT5G66760/AT3G09810/AT3G27380/AT5G40650/AT5G03290/AT5G55070,14
GO:0009850,BP,GO:0009850,auxin metabolic process,17/2105,69/21061,0.246376811594203,2.46505559571758,4.06194113664918,0.000350309998136768,0.00263668441345689,0.00189299697667317,AT3G44300/AT5G20960/AT1G05680/AT5G05730/AT3G02875/AT1G51760/AT1G44350/AT4G39950/AT5G54140/AT5G14420/AT5G54810/AT4G23850/AT1G25220/AT5G27520/AT3G44310/AT3G46110/AT5G13370,17
GO:0007033,BP,GO:0007033,vacuole organization,20/2105,89/21061,0.224719101123595,2.24836531532734,3.93277097492829,0.00041138862074323,0.00304472105624966,0.00218594524429155,AT2G32460/AT4G04620/AT3G06420/AT1G03060/AT4G21980/AT4G30510/AT4G19640/AT3G62770/AT1G15130/AT4G38360/AT5G66930/AT3G14270/AT3G19190/AT5G06100/AT5G45900/AT3G61960/AT2G26890/AT5G43930/AT3G11440/AT5G17290,20
GO:0045324,BP,GO:0045324,late endosome to vacuole transport,13/2105,46/21061,0.282608695652174,2.8275637715584,4.13493457637524,0.000412241644025689,0.00304472105624966,0.00218594524429155,AT1G76970/AT5G01760/AT4G26750/AT3G10640/AT5G16880/AT4G29380/AT4G19640/AT1G15130/AT2G06530/AT5G63880/AT2G38410/AT2G26890/AT4G21560,13
GO:0006874,BP,GO:0006874,intracellular calcium ion homeostasis,17/2105,70/21061,0.242857142857143,2.42984051577876,3.99302416259379,0.000420168013842415,0.00309168404215389,0.00221966213125706,AT5G11210/AT5G48410/AT5G01490/AT5G48400/AT2G29110/AT3G51860/AT2G29100/AT2G29120/AT3G07520/AT4G29900/AT3G57330/AT1G25520/AT1G07670/AT1G55730/AT1G07810/AT3G04110/AT5G23630,17
