"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090056","GO:0090056","regulation of chlorophyll metabolic process","20/5177","32/20875",6.87995447323356e-06,5.55880379540248e-05,2.84172032590082e-05,"829266/821463/839621/829322/835165/817056/842073/816579/833552/835788/821840/834085/834442/818766/843330/824885/5007676/834757/818093/827479",20
"GO:0010239","GO:0010239","chloroplast mRNA processing","10/5177","11/20875",7.4524504760869e-06,5.95661812246372e-05,3.04508729130433e-05,"839941/816078/824537/834236/814965/819424/818771/837128/830772/818079",10
"GO:0019288","GO:0019288","isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway","10/5177","11/20875",7.4524504760869e-06,5.95661812246372e-05,3.04508729130433e-05,"827142/836181/821181/827017/842700/823899/817234/836400/827230/814779",10
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","10/5177","11/20875",7.4524504760869e-06,5.95661812246372e-05,3.04508729130433e-05,"831847/824036/824343/814812/829564/838687/837997/824585/843987/818444",10
"GO:0090696","GO:0090696","post-embryonic plant organ development","82/5177","214/20875",7.5906472214026e-06,6.04540832275993e-05,3.09047779728534e-05,"819671/820463/821514/829025/831809/844036/831748/831541/814953/830827/825532/844110/829287/835956/835919/825517/826172/817721/829597/818849/815269/842760/824340/830019/829845/818116/843449/843202/842385/839401/826470/816495/814812/825473/843141/816287/834323/819674/838127/831757/827328/817299/838462/842775/818859/828783/844046/28717514/830915/835759/836700/839108/835616/819924/843330/821849/818033/837997/825111/838598/843428/841367/843797/835028/844105/830453/837576/827102/822519/840100/820974/821324/816798/818390/828569/819127/827588/835761/841156/836598/836841/839040",82
"GO:0009826","GO:0009826","unidimensional cell growth","130/5177","373/20875",7.70971688573759e-06,6.11838742177752e-05,3.12778549812842e-05,"816556/827468/842414/836528/818982/841276/835217/832171/843512/818380/841891/831565/843468/831809/824269/816488/837479/841347/834200/828972/828060/842193/830303/820555/843677/837454/829149/824831/836504/819814/836801/832846/816399/816297/844020/831976/832814/839401/830737/837388/827091/840052/826470/836519/819979/816495/827298/841511/817411/831902/840336/818011/820777/832941/837657/839218/834876/829600/835035/825234/824072/814838/831411/825338/832418/842096/834756/815101/818553/836209/843546/839937/824134/841733/835702/834784/836555/840032/842806/818130/842999/838598/831736/829913/836710/830445/824585/818978/838276/843917/843911/824229/821519/822543/843288/832073/816598/828645/838203/821884/843886/831813/830000/830453/817121/816346/821224/829610/821324/817444/824715/844288/829612/838443/816604/841373/818341/828940/843182/815247/826851/829997/831725/835761/28718283/838608/843908/818656/834664/833982",130
"GO:0010440","GO:0010440","stomatal lineage progression","16/5177","23/20875",7.76464092194534e-06,6.14012384962344e-05,3.1388973939779e-05,"820614/824036/814812/824169/822000/827132/829564/838127/821847/836861/821849/837997/824585/836667/837843/818444",16
"GO:0071806","GO:0071806","protein transmembrane transport","43/5177","94/20875",7.84473551865618e-06,6.18154070904709e-05,3.16007013825726e-05,"843607/839800/821641/839805/838100/835643/817175/835165/825097/830746/820197/838623/843204/824048/832368/818152/830005/831524/837205/819185/839374/823827/817429/814640/832327/819358/835320/816386/830273/820876/844294/836579/842727/816018/819589/828494/831041/816936/832987/820144/830369/816623/817439",43
"GO:0009664","GO:0009664","plant-type cell wall organization","69/5177","173/20875",8.13780037590161e-06,6.38989254868331e-05,3.26658184103093e-05,"824749/822557/829842/816649/817830/839718/839903/829149/824909/836801/816399/822241/822105/844160/827298/828020/836408/838138/836500/839475/825285/817818/829381/836213/830559/839218/814838/841588/818553/824134/831430/831858/817173/829650/840032/818130/831736/842784/830549/819380/836710/820322/821672/839723/816338/822543/843288/838203/836685/835641/843373/821224/817444/841228/829900/824715/844288/819283/816604/818341/828940/829997/816845/838608/818746/818656/837596/843806/836357",69
"GO:0071478","GO:0071478","cellular response to radiation","50/5177","115/20875",8.8606619718782e-06,6.93307936746961e-05,3.54426478875128e-05,"831793/817170/837479/821781/816733/814740/829009/834983/819383/826470/824559/815111/817016/824440/827854/831928/818869/842794/819713/816538/835926/817569/823721/838761/836554/819424/5007942/843330/829567/827842/818903/819311/837483/817365/818273/837376/837229/842526/839300/818029/843129/830029/831218/814823/830297/836451/839449/818854/831453/818596",50
"GO:0008360","GO:0008360","regulation of cell shape","15/5177","21/20875",9.10306574309962e-06,7.09784496752173e-05,3.62849473675999e-05,"843224/825107/829456/830381/839401/836408/827328/816290/819077/829016/823959/842672/838598/843917/829750",15
"GO:0000280","GO:0000280","nuclear division","72/5177","183/20875",9.20447072725974e-06,7.15190582640739e-05,3.65613122964324e-05,"836317/834213/843928/832060/841784/837647/839286/839145/819410/834117/817851/832261/839560/836733/839816/836456/839419/818131/842394/841256/829618/830381/824036/842804/833741/821947/831314/844213/834917/817411/835234/822331/823970/826806/838135/844215/831404/844441/830326/821383/841414/821972/836773/824873/825338/824955/822195/829038/835759/829267/821860/844108/826539/827876/832059/835898/830445/832208/828385/827261/836473/835166/835305/837893/842341/821496/831088/817921/837614/824260/2745578/843058",72
"GO:0010206","GO:0010206","photosystem II repair","11/5177","13/20875",1.00980974809895e-05,7.79195757183621e-05,3.98333257035573e-05,"822416/817646/827564/833979/841995/837040/819406/843903/841919/827927/839449",11
"GO:0030091","GO:0030091","protein repair","11/5177","13/20875",1.00980974809895e-05,7.79195757183621e-05,3.98333257035573e-05,"822416/817646/827564/833979/841995/837040/819406/843903/841919/827927/839449",11
"GO:0009958","GO:0009958","positive gravitropism","21/5177","35/20875",1.01637105362643e-05,7.81554292961013e-05,3.9953896590832e-05,"843166/818030/844110/830501/825277/836370/843432/827328/829914/840847/821556/843330/835105/838312/822519/831258/814823/818390/828569/843393/836598",21
"GO:0000097","GO:0000097","sulfur amino acid biosynthetic process","23/5177","40/20875",1.04461011128605e-05,7.9792863989956e-05,4.07909708289461e-05,"841405/825317/830035/835466/824872/816271/816232/825500/834407/831660/815134/821292/819022/819654/818978/825167/821147/841433/843612/832872/825376/821203/821845",23
"GO:0033043","GO:0033043","regulation of organelle organization","60/5177","146/20875",1.04482135807476e-05,7.9792863989956e-05,4.07909708289461e-05,"827303/836317/844050/823405/834213/839145/817851/819941/839816/844335/843934/822473/821339/824036/834569/831959/842086/816495/844213/836370/836408/822331/823970/826806/830483/842079/827328/816795/821783/831404/816290/820573/819697/830326/819077/821383/841414/829016/839791/823959/824955/822195/822136/843509/844108/835616/825902/836862/838598/819717/820636/828385/843917/841471/829750/823923/821496/817921/837359/835761",60
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process","73/5177","187/20875",1.10497487601183e-05,8.39167411652687e-05,4.28991412235006e-05,"816781/841853/829351/837466/824385/824459/837507/842339/817294/840521/836279/844293/843934/829034/837789/829556/839031/827357/816680/824710/821012/826788/837904/824930/827142/842072/843505/840138/835006/821327/821870/841863/819845/843982/841468/824599/826702/831882/816505/2746201/818382/826515/841140/824592/839891/837610/835369/828758/834634/832311/842375/829420/820951/840001/822181/828564/844345/816652/832804/830052/828353/830985/816672/820140/821663/829359/840346/825797/833497/820461/826551/836451/828759",73
"GO:0005983","GO:0005983","starch catabolic process","13/5177","17/20875",1.11430980088113e-05,8.39167411652687e-05,4.28991412235006e-05,"835664/821127/818682/827419/830315/826481/840953/837619/832706/831618/824383/836609/820265",13
"GO:0005977","GO:0005977","glycogen metabolic process","12/5177","15/20875",1.12176832475172e-05,8.39167411652687e-05,4.28991412235006e-05,"816697/831596/821313/821589/818580/818212/831769/834883/832042/839531/822590/823850",12
"GO:0006112","GO:0006112","energy reserve metabolic process","12/5177","15/20875",1.12176832475172e-05,8.39167411652687e-05,4.28991412235006e-05,"816697/831596/821313/821589/818580/818212/831769/834883/832042/839531/822590/823850",12
"GO:0017148","GO:0017148","negative regulation of translation","18/5177","28/20875",1.13268785160295e-05,8.39167411652687e-05,4.28991412235006e-05,"823960/821138/839244/833507/825296/834569/821230/822081/819897/821078/829611/834934/837483/826931/844199/820478/838622/831910",18
"GO:0032392","GO:0032392","DNA geometric change","18/5177","28/20875",1.13268785160295e-05,8.39167411652687e-05,4.28991412235006e-05,"817756/844335/816297/840026/828615/815890/816142/815415/841056/819743/828153/834492/830024/837636/832830/834670/821951/816705",18
"GO:0032508","GO:0032508","DNA duplex unwinding","18/5177","28/20875",1.13268785160295e-05,8.39167411652687e-05,4.28991412235006e-05,"817756/844335/816297/840026/828615/815890/816142/815415/841056/819743/828153/834492/830024/837636/832830/834670/821951/816705",18
"GO:0034249","GO:0034249","negative regulation of amide metabolic process","18/5177","28/20875",1.13268785160295e-05,8.39167411652687e-05,4.28991412235006e-05,"823960/821138/839244/833507/825296/834569/821230/822081/819897/821078/829611/834934/837483/826931/844199/820478/838622/831910",18
"GO:1901463","GO:1901463","regulation of tetrapyrrole biosynthetic process","18/5177","28/20875",1.13268785160295e-05,8.39167411652687e-05,4.28991412235006e-05,"829266/829322/835165/817056/816579/835788/821840/821673/834085/834442/818766/843330/824885/5007676/834757/818093/836751/827479",18
"GO:0071482","GO:0071482","cellular response to light stimulus","48/5177","110/20875",1.17957385495173e-05,8.71009833292175e-05,4.4526960087582e-05,"831793/817170/837479/821781/816733/814740/829009/834983/819383/826470/824559/815111/817016/824440/831928/818869/842794/816538/835926/817569/823721/838761/836554/819424/5007942/843330/829567/827842/818903/819311/837483/817365/818273/837376/837229/842526/839300/818029/843129/830029/831218/814823/830297/836451/839449/818854/831453/818596",48
"GO:0009894","GO:0009894","regulation of catabolic process","63/5177","156/20875",1.23903161104715e-05,9.11894552024801e-05,4.66170309106849e-05,"834789/837357/841427/839244/819550/821463/823767/841596/841891/838609/824564/829557/837583/824560/828876/828328/837511/839621/816808/819941/835931/820492/830454/839689/822473/831230/824853/825027/836223/844250/832507/821797/844417/820485/820295/837284/816580/5007825/838495/839880/833552/840123/819966/837498/823551/814686/817131/824599/824886/828598/832242/829635/837157/843502/830471/817747/829314/826714/830825/828579/824514/838880/835246",63
"GO:0051259","GO:0051259","protein complex oligomerization","29/5177","56/20875",1.26189707316573e-05,9.2566791880249e-05,4.73211402437147e-05,"830529/837252/835934/821056/833746/819364/826468/835591/830381/821382/821573/838545/834313/816448/817499/825902/822424/832195/838744/825754/836406/827118/841843/824035/835168/836093/820921/832431/818854",29
"GO:1901615","GO:1901615","organic hydroxy compound metabolic process","126/5177","363/20875",1.31761681904411e-05,9.63372297202746e-05,4.9248628646239e-05,"832482/820850/841875/816264/841427/835862/841465/837555/836298/835504/829679/826918/839569/838646/831568/838593/830354/838297/820199/840296/819003/837757/828690/830586/831764/818944/829737/833763/834417/829800/5007825/837712/821339/838901/5007686/824710/817488/820255/835061/837236/840099/826763/842213/832432/827142/830328/832268/838140/843048/841665/818402/817523/837330/821922/814903/826819/837254/820679/817805/838621/844185/836175/831216/843982/819217/834284/818012/842775/830108/839933/835969/834876/818379/816892/818383/826580/837048/828469/822475/840007/830751/833918/843028/843941/834273/835105/820257/838014/830139/838276/837731/825516/824229/814962/817212/816652/820582/814873/835849/835185/834757/821519/817513/828374/818988/836367/838550/821206/830453/835440/824460/816893/816888/824208/829617/841670/831586/838468/837095/828387/819146/835567/824033/827479/830881/835943",126
"GO:0010305","GO:0010305","leaf vascular tissue pattern formation","20/5177","33/20875",1.33892705138643e-05,9.75754027644362e-05,4.98815960320436e-05,"837960/828155/831541/826172/837498/835648/837048/821852/814726/817761/824443/837654/824637/830889/817788/827127/834409/3768574/834713/834792",20
"GO:0033866","GO:0033866","nucleoside bisphosphate biosynthetic process","22/5177","38/20875",1.39855284177082e-05,0.000100931159778282,5.15970951332923e-05,"841853/829351/837466/824385/842339/817294/840521/837789/839031/835006/821327/841863/819845/818382/839891/837610/834634/842375/820951/822181/840346/833497",22
"GO:0034030","GO:0034030","ribonucleoside bisphosphate biosynthetic process","22/5177","38/20875",1.39855284177082e-05,0.000100931159778282,5.15970951332923e-05,"841853/829351/837466/824385/842339/817294/840521/837789/839031/835006/821327/841863/819845/818382/839891/837610/834634/842375/820951/822181/840346/833497",22
"GO:0034033","GO:0034033","purine nucleoside bisphosphate biosynthetic process","22/5177","38/20875",1.39855284177082e-05,0.000100931159778282,5.15970951332923e-05,"841853/829351/837466/824385/842339/817294/840521/837789/839031/835006/821327/841863/819845/818382/839891/837610/834634/842375/820951/822181/840346/833497",22
"GO:0006555","GO:0006555","methionine metabolic process","17/5177","26/20875",1.43334687951114e-05,0.000103108501332575,5.27101755691193e-05,"844376/841405/830035/835466/824872/816232/825500/834407/831660/815134/821292/821003/819022/825167/821147/841433/821845",17
"GO:0022618","GO:0022618","protein-RNA complex assembly","55/5177","132/20875",1.48939314081776e-05,0.000106795713955743,5.45951183450883e-05,"816260/831610/821276/826746/839314/836899/829822/842382/838690/819377/844347/840582/842312/835215/832834/819950/843746/828163/818304/843569/833970/843064/820367/822138/819179/836350/843744/816389/841726/821120/818188/838435/841880/834844/816925/820296/824424/839564/826559/5007874/843963/837036/820785/818947/830810/818531/836535/829145/831405/836238/820324/825283/824694/836779/829156",55
"GO:0010075","GO:0010075","regulation of meristem growth","35/5177","73/20875",1.52716722426729e-05,0.000109153298401156,5.58003408866894e-05,"818982/823664/843499/829322/820416/837150/841645/816366/817056/826470/816928/817649/831919/843432/832094/820746/841056/830915/835702/843096/829175/824443/836699/831170/828934/827774/830858/820974/842374/834439/824129/828760/819773/834952/836598",35
"GO:1901659","GO:1901659","glycosyl compound biosynthetic process","31/5177","62/20875",1.61095400309101e-05,0.000114774039197858,5.86737240742412e-05,"828409/816585/820128/826975/831882/837277/828100/830153/836263/816765/838440/841433/842553/820140/836210/826811/815963/832366/830662/843749/842897/844013/831270/827011/838210/832365/825068/830663/838211/821508/818912",31
"GO:0010053","GO:0010053","root epidermal cell differentiation","62/5177","154/20875",1.62131377358838e-05,0.000115144258442741,5.88629841366481e-05,"829245/836528/841276/838519/832171/834031/834213/822557/818030/843070/841347/834200/831889/829287/827088/831141/838260/830019/825905/829149/844224/825317/829754/827341/833763/842752/829139/832846/816399/819820/841258/819979/814776/827298/843432/827853/816548/841468/841654/827940/825234/825338/844046/827598/6240858/829223/818339/838598/830445/837654/843917/822159/829610/827917/817593/835401/837095/818390/830515/3768521/827503/836256",62
"GO:0016441","GO:0016441","post-transcriptional gene silencing","28/5177","54/20875",1.72025015176125e-05,0.00012139739995024,6.20596573736653e-05,"831597/823960/820213/840143/817919/832217/838044/832154/823849/843510/831141/815269/822389/843900/838354/836431/829105/843343/819950/821960/828163/825332/837498/837107/837047/820745/817365/826714",28
"GO:0042023","GO:0042023","DNA endoreduplication","28/5177","54/20875",1.72025015176125e-05,0.00012139739995024,6.20596573736653e-05,"831836/819896/830755/831847/824036/841258/837339/814812/844213/820217/840218/838621/838127/824226/820746/830326/831023/822079/817340/837997/825111/824585/823971/817518/816345/7922426/818444/841559",28
"GO:0010088","GO:0010088","phloem development","19/5177","31/20875",1.75657687729457e-05,0.000123569919128293,6.31702725588583e-05,"844281/831732/821096/820060/820777/28717514/819092/822475/821097/843428/818385/822075/826934/831170/827774/839200/843263/28716239/843334",19
"GO:0006551","GO:0006551","leucine metabolic process","16/5177","24/20875",1.79116158928198e-05,0.000125606614594302,6.42114532006747e-05,"817221/838431/826975/836707/840006/844395/843742/841433/837542/824130/831490/832366/831270/832365/825068/818912",16
"GO:0048528","GO:0048528","post-embryonic root development","65/5177","164/20875",1.85857710963047e-05,0.000129519592327373,6.62118095305854e-05,"819671/821514/829025/831809/844036/831748/831541/814953/830827/825532/844110/829287/835956/835919/825517/826172/817721/829597/818849/842760/824340/830019/818116/843449/843202/842385/826470/816495/814812/825473/816287/834323/838127/838462/842775/818859/828783/844046/28717514/830915/835759/836700/835616/819924/843330/818033/837997/825111/843428/841367/843797/835028/844105/837576/827102/822519/840100/820974/821324/816798/818390/828569/835761/841156/836598",65
"GO:0048573","GO:0048573","photoperiodism, flowering","65/5177","164/20875",1.85857710963047e-05,0.000129519592327373,6.62118095305854e-05,"842256/820213/827954/839963/835595/822085/843571/837501/836617/839752/818841/824906/817919/844241/821810/820572/837579/823531/830303/821132/817857/831743/839455/815840/839314/836385/844055/831635/826760/834663/828706/818116/826499/828303/844042/827933/842993/816837/819383/836519/840099/816232/841922/844194/829882/835788/816642/836466/830566/843330/838006/814878/839497/832392/820391/834883/828645/821298/834815/834439/841156/834301/819956/829544/818596",65
"GO:0072594","GO:0072594","establishment of protein localization to organelle","96/5177","265/20875",2.04991025563705e-05,0.000142408095640829,7.28005511347737e-05,"842256/843607/823924/838737/830452/816198/821248/824597/833947/836484/844268/828005/830374/844334/823935/839800/821641/839805/831407/831043/834184/820997/831546/838100/837579/819108/820048/825344/832124/823562/829412/839158/837130/839208/835643/830501/837448/817175/831621/835165/825097/830746/835429/825463/837949/829741/841285/815962/820197/835612/838623/842922/817502/835645/818821/843204/824048/832368/824118/818152/828531/836737/839517/831524/821342/839047/834420/835824/837205/819185/839374/823827/825488/829697/817429/820172/832327/819358/835320/816386/830273/820876/844294/836579/842727/839248/816018/819589/828494/831041/816936/820144/830369/816623/828774/817439",96
"GO:0009086","GO:0009086","methionine biosynthetic process","15/5177","22/20875",2.20216509849592e-05,0.000151568770668084,7.74835867989307e-05,"841405/830035/835466/824872/816232/825500/834407/831660/815134/821292/819022/825167/821147/841433/821845",15
"GO:0009641","GO:0009641","shade avoidance","15/5177","22/20875",2.20216509849592e-05,0.000151568770668084,7.74835867989307e-05,"844376/837579/817857/818581/826470/843890/830884/834784/819311/838421/825054/843393/28718283/828629/818887",15
"GO:0009934","GO:0009934","regulation of meristem structural organization","15/5177","22/20875",2.20216509849592e-05,0.000151568770668084,7.74835867989307e-05,"818862/832048/821404/842858/838687/839329/842534/824251/834403/821849/836699/843915/843987/824129/834713",15
"GO:0071826","GO:0071826","protein-RNA complex organization","56/5177","137/20875",2.43474705073088e-05,0.000166987302748299,8.53657063376956e-05,"816260/838277/831610/821276/826746/839314/836899/829822/842382/838690/819377/844347/840582/842312/835215/832834/819950/843746/828163/818304/843569/833970/843064/820367/822138/819179/836350/843744/816389/841726/821120/818188/838435/841880/834844/816925/820296/824424/839564/826559/5007874/843963/837036/820785/818947/830810/818531/836535/829145/831405/836238/820324/825283/824694/836779/829156",56
"GO:0043549","GO:0043549","regulation of kinase activity","22/5177","39/20875",2.45781832397244e-05,0.000166987302748299,8.53657063376956e-05,"816782/830574/824169/829564/838127/829904/843964/841124/829714/834324/828000/836861/841126/838202/830502/843357/838650/841014/820325/836667/817217/844377",22
"GO:0045859","GO:0045859","regulation of protein kinase activity","22/5177","39/20875",2.45781832397244e-05,0.000166987302748299,8.53657063376956e-05,"816782/830574/824169/829564/838127/829904/843964/841124/829714/834324/828000/836861/841126/838202/830502/843357/838650/841014/820325/836667/817217/844377",22
"GO:0071103","GO:0071103","DNA conformation change","22/5177","39/20875",2.45781832397244e-05,0.000166987302748299,8.53657063376956e-05,"835624/817756/844335/816297/840026/828615/815890/816142/815415/841056/820238/820189/821972/819743/828153/834492/830024/837636/832830/834670/821951/816705",22
"GO:0048638","GO:0048638","regulation of developmental growth","74/5177","194/20875",2.46362433202648e-05,0.000166987302748299,8.53657063376956e-05,"842414/818982/835595/844178/833676/828972/823664/843499/842193/820555/829322/819910/820416/819814/814997/837150/830737/841645/816366/817056/840052/826470/836519/816928/817649/840123/831902/831919/843432/831757/832094/820777/820746/841056/837657/830912/831411/830915/829035/824134/830751/835702/843096/842999/836710/829175/824443/825528/816598/835028/821884/836699/831170/831813/828934/830000/817121/825160/827774/830858/820974/3768804/842374/834439/838443/823871/824129/828760/819773/835761/834952/28718283/836598/827503",74
"GO:0140014","GO:0140014","mitotic nuclear division","32/5177","66/20875",2.63218529768351e-05,0.000176378514767015,9.01665949930032e-05,"834213/837647/817851/839560/839419/818131/842394/829618/842804/833741/844213/834917/817411/823970/826806/838135/831404/830326/841414/824873/825338/824955/822195/829267/844108/826539/832059/830445/828385/821496/831088/817921",32
"GO:0016143","GO:0016143","S-glycoside metabolic process","52/5177","125/20875",2.64791908606984e-05,0.000176378514767015,9.01665949930032e-05,"821463/829176/824502/834430/819056/828409/816585/829931/820887/820128/831373/826975/829880/839077/837277/832669/832667/814784/828100/830153/817847/820082/836263/816765/834444/843165/838440/841433/842553/836210/839602/826811/841670/815963/832366/842928/836280/830662/843749/841842/820639/842897/844013/831270/827011/838210/832365/825068/830663/838211/821508/818912",52
"GO:0019757","GO:0019757","glycosinolate metabolic process","52/5177","125/20875",2.64791908606984e-05,0.000176378514767015,9.01665949930032e-05,"821463/829176/824502/834430/819056/828409/816585/829931/820887/820128/831373/826975/829880/839077/837277/832669/832667/814784/828100/830153/817847/820082/836263/816765/834444/843165/838440/841433/842553/836210/839602/826811/841670/815963/832366/842928/836280/830662/843749/841842/820639/842897/844013/831270/827011/838210/832365/825068/830663/838211/821508/818912",52
"GO:0019760","GO:0019760","glucosinolate metabolic process","52/5177","125/20875",2.64791908606984e-05,0.000176378514767015,9.01665949930032e-05,"821463/829176/824502/834430/819056/828409/816585/829931/820887/820128/831373/826975/829880/839077/837277/832669/832667/814784/828100/830153/817847/820082/836263/816765/834444/843165/838440/841433/842553/836210/839602/826811/841670/815963/832366/842928/836280/830662/843749/841842/820639/842897/844013/831270/827011/838210/832365/825068/830663/838211/821508/818912",52
"GO:0072524","GO:0072524","pyridine-containing compound metabolic process","52/5177","125/20875",2.64791908606984e-05,0.000176378514767015,9.01665949930032e-05,"816874/820850/841875/816781/814663/824459/837507/836279/844293/839555/820199/829034/833763/824710/837904/835061/822349/842072/818402/840138/821870/836175/828937/818752/841468/824599/829848/816505/824098/841140/816892/834351/835369/835945/828758/836262/829420/833559/834060/825246/828564/818664/816652/819639/830052/816672/835440/837229/820461/842016/832513/828759",52
"GO:0019682","GO:0019682","glyceraldehyde-3-phosphate metabolic process","14/5177","20/20875",2.64963239672422e-05,0.000176378514767015,9.01665949930032e-05,"824710/827142/836181/821181/827017/836262/842700/823899/817234/836400/816652/819639/827230/814779",14
"GO:0007033","GO:0007033","vacuole organization","40/5177","89/20875",2.67487167249739e-05,0.000177218860518682,9.05961887853352e-05,"842344/827303/818678/817683/824223/821408/824597/833947/834376/829460/821415/839551/818380/827210/830374/841861/824811/825235/817306/820798/814698/838297/837804/819941/825344/839208/828304/836271/835088/824121/824714/822473/824651/825165/829815/820573/835570/828387/839424/831885",40
"GO:1901568","GO:1901568","fatty acid derivative metabolic process","28/5177","55/20875",2.67815049304017e-05,0.000177218860518682,9.05961887853352e-05,"817221/838044/828328/831743/823849/822389/829556/820485/837710/829105/837610/832311/824702/835889/841367/838755/823914/844309/837147/834757/841575/836367/828553/836280/843182/839395/827018/827479",28
"GO:0032881","GO:0032881","regulation of polysaccharide metabolic process","25/5177","47/20875",2.73555863570702e-05,0.000180482123006705,9.22644036895266e-05,"836456/817830/839903/824909/840099/839880/834088/844225/836408/838138/843141/814637/829381/821783/838257/840847/836466/833975/818766/830549/824742/820845/836685/822807/843133",25
"GO:0042445","GO:0042445","hormone metabolic process","60/5177","150/20875",2.76895229261372e-05,0.000182146419248631,9.31152098401075e-05,"835767/844376/842951/819911/839626/841465/837972/835504/827088/825905/816585/840099/819999/829931/831068/814903/843141/829919/821957/820679/817805/844185/834284/832126/818383/842534/829035/837418/839108/829668/818903/820257/829484/816765/838276/831890/824229/817212/830471/820582/821519/817956/832638/843886/838550/843031/830453/825486/826956/819146/828569/843393/843175/843219/835618/834411/830711/839474/828993/837024",60
"GO:0033365","GO:0033365","protein localization to organelle","102/5177","287/20875",2.86356697802537e-05,0.000187816304735193,9.6013716322027e-05,"842256/843607/823924/838737/830452/816198/821248/824597/835217/833947/836484/844268/828005/830374/844334/823935/839800/843124/821641/839805/831407/831043/834184/820997/831546/838100/837579/819108/820048/825344/832124/823562/829412/839158/837130/839208/835643/830501/837448/817175/831621/835165/825097/830746/824589/835429/825463/827341/816863/837949/829741/841285/815962/820197/835612/838623/842922/817502/835645/818821/843204/824048/832368/824118/818152/828531/836737/839517/831524/821342/839047/834420/835824/837205/819185/839374/823827/825488/829697/817429/820172/5007942/832327/819358/835320/816386/830273/820876/844294/836579/842727/839248/816018/819589/828494/831041/816936/820144/830369/816623/828774/817439",102
"GO:0019319","GO:0019319","hexose biosynthetic process","17/5177","27/20875",2.97409832594128e-05,0.000194493820142201,9.94273340637259e-05,"816556/824459/844293/843659/824710/837904/842072/828758/840953/828564/816652/830052/816672/820461/824572/824746/828759",17
"GO:0051248","GO:0051248","negative regulation of protein metabolic process","23/5177","42/20875",3.08354588297816e-05,0.00020047543204202,0.000102485198443006,"823960/821138/839244/824564/833507/825296/834569/821230/822081/836244/819897/830912/824955/821078/829611/834934/837483/826931/844199/843668/820478/838622/831910",23
"GO:0090329","GO:0090329","regulation of DNA-templated DNA replication","23/5177","42/20875",3.08354588297816e-05,0.00020047543204202,0.000102485198443006,"831836/819896/837339/814812/844213/820217/840218/831145/838621/817684/820746/830326/831023/822079/837997/825111/824636/824585/823971/816345/7922426/818444/841559",23
"GO:0071555","GO:0071555","cell wall organization","106/5177","301/20875",3.13114750284749e-05,0.000202978457306684,0.00010376477189669,"842951/824749/822557/834430/838512/819056/831889/829842/816649/817830/839718/839903/829149/824909/836801/816399/819921/822241/822105/828409/844160/827941/827298/828020/834800/836408/838138/840336/823402/831596/836500/839475/825285/817818/829381/819307/836213/830559/839218/827682/822444/824657/837701/814838/843408/841588/818553/821313/824083/825379/824134/831430/824205/831858/834676/817173/829650/840032/836585/818130/832722/832452/831736/830836/816999/842784/830549/819380/836710/820322/819760/821672/816765/820241/827553/839723/816338/822543/843288/838203/836685/835641/843373/829458/829286/821224/836234/817444/841228/829900/824715/844288/819283/816604/832093/818341/828940/829997/816845/838608/818746/818656/835152/837596/843806/836357",106
"GO:1905393","GO:1905393","plant organ formation","55/5177","135/20875",3.20016979057935e-05,0.000206851554579477,0.0001057447409061,"819671/844066/820463/819554/829025/830827/820621/844110/821132/826172/817721/818849/835098/815269/830019/829034/829845/829457/843449/843202/825473/818340/834154/816549/838127/838462/820732/829799/821696/28717514/830915/836269/817659/843693/835759/827568/825111/818820/839901/843428/841367/843797/822075/835028/826934/844105/830453/843212/816798/818390/819127/28718327/836841/839040/3767658",55
"GO:0006457","GO:0006457","protein folding","72/5177","189/20875",3.3071966826354e-05,0.000213151693707426,0.000108965439832496,"830818/837252/819360/821056/836138/835701/839276/831020/833746/837311/830498/817052/823531/835698/836889/822117/835416/829443/828363/822115/814654/832393/820318/837710/821159/836185/832705/821346/816354/839066/819549/838174/820356/834313/843204/836080/835011/832368/815304/828531/842079/829639/824566/816448/817499/827017/844343/829697/824773/838063/831638/831151/817592/820890/819073/832195/840545/817344/820549/837758/821051/841843/817771/830029/839164/825191/836093/825376/841996/835615/825753/823919",72
"GO:0140962","GO:0140962","multicellular organismal-level chemical homeostasis","19/5177","32/20875",3.31834973648324e-05,0.000213254176148635,0.000109017829959392,"830529/837214/838600/817568/827941/814812/829919/829483/839411/841529/837997/837805/831259/824775/830293/835246/824865/818723/824864",19
"GO:0007059","GO:0007059","chromosome segregation","61/5177","154/20875",3.37511712802612e-05,0.000216279057341903,0.000110564181780166,"835624/817259/824632/832060/841784/837647/832217/819410/817851/839560/842394/841256/830381/817860/842804/833741/834908/841493/844213/834917/836370/817411/823970/818733/826806/820036/825867/838135/831628/844215/831404/841414/821972/827676/828826/824873/825338/841412/822195/821494/829267/821860/844108/836862/819026/826539/827876/835898/830445/824186/828385/841471/829194/823923/835166/837893/821496/817921/837614/837359/843058",61
"GO:1900865","GO:1900865","chloroplast RNA modification","12/5177","16/20875",3.46715550188786e-05,0.000221540308573351,0.000113253790033013,"831647/843687/827747/819143/837685/830724/827584/837634/821642/821779/841167/820653",12
